code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002116.SZ,2025-03-26,10.31,10.48,10.25,10.41,90177.26,93660773.4,1.0,1.9713,sz,none,baostock,2026-03-26 22:28:13.677048,2026-03-26 22:28:13.677049
002116.SZ,2025-03-27,10.35,10.39,10.19,10.21,65538.0,67203627.0,1.0,1.4327,sz,none,baostock,2026-03-26 22:28:13.677085,2026-03-26 22:28:13.677086
002116.SZ,2025-03-28,10.19,10.24,10.03,10.07,55133.0,55667221.0,1.0,1.2052,sz,none,baostock,2026-03-26 22:28:13.677098,2026-03-26 22:28:13.677098
002116.SZ,2025-03-31,10.02,10.08,9.86,9.95,54224.01,53955199.88,1.0,1.1853,sz,none,baostock,2026-03-26 22:28:13.677108,2026-03-26 22:28:13.677108
002116.SZ,2025-04-01,9.98,10.24,9.98,10.15,81545.0,82660606.0,1.0,1.7826,sz,none,baostock,2026-03-26 22:28:13.677117,2026-03-26 22:28:13.677117
002116.SZ,2025-04-02,10.11,10.22,10.1,10.17,36485.37,37080102.4,1.0,0.7976,sz,none,baostock,2026-03-26 22:28:13.677126,2026-03-26 22:28:13.677126
002116.SZ,2025-04-03,10.11,10.26,10.06,10.21,44425.37,45332771.4,1.0,0.9711,sz,none,baostock,2026-03-26 22:28:13.677134,2026-03-26 22:28:13.677134
002116.SZ,2025-04-07,9.88,9.88,9.19,9.19,76137.0,71275272.81,1.0,1.6644,sz,none,baostock,2026-03-26 22:28:13.677142,2026-03-26 22:28:13.677142
002116.SZ,2025-04-08,9.19,9.69,8.98,9.37,112955.0,104916709.8,1.0,2.4692,sz,none,baostock,2026-03-26 22:28:13.677150,2026-03-26 22:28:13.677150
002116.SZ,2025-04-09,9.21,9.86,8.98,9.74,135192.37,127328535.22,1.0,2.9553,sz,none,baostock,2026-03-26 22:28:13.677158,2026-03-26 22:28:13.677158
002116.SZ,2025-04-10,9.7,9.9,9.69,9.73,98178.51,96152647.53,1.0,2.1462,sz,none,baostock,2026-03-26 22:28:13.677166,2026-03-26 22:28:13.677166
002116.SZ,2025-04-11,9.69,9.8,9.62,9.7,52141.49,50666710.59,1.0,1.1398,sz,none,baostock,2026-03-26 22:28:13.677174,2026-03-26 22:28:13.677174
002116.SZ,2025-04-14,9.74,9.81,9.64,9.78,40094.0,39152566.0,1.0,0.8765,sz,none,baostock,2026-03-26 22:28:13.677182,2026-03-26 22:28:13.677182
002116.SZ,2025-04-15,9.75,9.84,9.62,9.8,41950.5,40839430.0,1.0,0.917,sz,none,baostock,2026-03-26 22:28:13.677190,2026-03-26 22:28:13.677190
