code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002445.SZ,2025-03-26,2.42,2.47,2.39,2.45,364711.25,89036217.01,1.0,1.5315,sz,none,baostock,2026-03-26 23:36:00.227780,2026-03-26 23:36:00.227782
002445.SZ,2025-03-27,2.44,2.49,2.38,2.43,553175.05,134994788.41,1.0,2.3229,sz,none,baostock,2026-03-26 23:36:00.227817,2026-03-26 23:36:00.227817
002445.SZ,2025-03-28,2.43,2.49,2.38,2.41,650918.7,157742231.0,1.0,2.7333,sz,none,baostock,2026-03-26 23:36:00.227829,2026-03-26 23:36:00.227829
002445.SZ,2025-03-31,2.4,2.41,2.31,2.32,519138.4,121936075.8,1.0,2.1799,sz,none,baostock,2026-03-26 23:36:00.227838,2026-03-26 23:36:00.227838
002445.SZ,2025-04-01,2.33,2.38,2.32,2.36,273918.98,64518735.26,1.0,1.1502,sz,none,baostock,2026-03-26 23:36:00.227847,2026-03-26 23:36:00.227847
002445.SZ,2025-04-02,2.35,2.41,2.34,2.35,257876.1,61040023.0,1.0,1.0829,sz,none,baostock,2026-03-26 23:36:00.227855,2026-03-26 23:36:00.227855
002445.SZ,2025-04-03,2.33,2.39,2.31,2.38,307756.7,72721176.2,1.0,1.2923,sz,none,baostock,2026-03-26 23:36:00.227863,2026-03-26 23:36:00.227863
002445.SZ,2025-04-07,2.3,2.3,2.14,2.14,561332.4,122764702.7,1.0,2.3571,sz,none,baostock,2026-03-26 23:36:00.227871,2026-03-26 23:36:00.227871
002445.SZ,2025-04-08,2.1,2.16,2.07,2.13,499403.38,105632463.64,1.0,2.0971,sz,none,baostock,2026-03-26 23:36:00.227879,2026-03-26 23:36:00.227879
002445.SZ,2025-04-09,2.1,2.18,1.95,2.17,537994.35,111315983.4,1.0,2.2591,sz,none,baostock,2026-03-26 23:36:00.227887,2026-03-26 23:36:00.227887
002445.SZ,2025-04-10,2.19,2.23,2.17,2.18,393188.9,86544425.8,1.0,1.6511,sz,none,baostock,2026-03-26 23:36:00.227895,2026-03-26 23:36:00.227895
002445.SZ,2025-04-11,2.16,2.2,2.15,2.18,275830.36,60219192.48,1.0,1.1582,sz,none,baostock,2026-03-26 23:36:00.227903,2026-03-26 23:36:00.227903
002445.SZ,2025-04-14,2.19,2.24,2.19,2.23,357755.7,79348217.3,1.0,1.5023,sz,none,baostock,2026-03-26 23:36:00.227911,2026-03-26 23:36:00.227911
002445.SZ,2025-04-15,2.23,2.25,2.19,2.21,212762.4,47113179.0,1.0,0.8934,sz,none,baostock,2026-03-26 23:36:00.227918,2026-03-26 23:36:00.227918
002445.SZ,2025-04-16,2.2,2.21,2.15,2.18,291794.13,63509814.34,1.0,1.2253,sz,none,baostock,2026-03-26 23:36:00.227926,2026-03-26 23:36:00.227926
002445.SZ,2025-04-17,2.17,2.21,2.16,2.18,157669.0,34517908.0,1.0,0.6621,sz,none,baostock,2026-03-26 23:36:00.227934,2026-03-26 23:36:00.227934
002445.SZ,2025-04-18,2.17,2.2,2.17,2.18,159259.0,34786318.0,1.0,0.6688,sz,none,baostock,2026-03-26 23:36:00.227941,2026-03-26 23:36:00.227942
002445.SZ,2025-04-21,2.18,2.23,2.17,2.2,216630.56,47789365.06,1.0,0.9097,sz,none,baostock,2026-03-26 23:36:00.227949,2026-03-26 23:36:00.227949
002445.SZ,2025-04-22,2.21,2.22,2.19,2.21,218051.04,48113307.84,1.0,0.9156,sz,none,baostock,2026-03-26 23:36:00.227956,2026-03-26 23:36:00.227957
002445.SZ,2025-04-23,2.22,2.23,2.2,2.21,164770.7,36466990.7,1.0,0.6919,sz,none,baostock,2026-03-26 23:36:00.227964,2026-03-26 23:36:00.227964
002445.SZ,2025-04-24,2.2,2.26,2.17,2.23,422052.73,93377801.17,1.0,1.7723,sz,none,baostock,2026-03-26 23:36:00.227972,2026-03-26 23:36:00.227972
002445.SZ,2025-04-25,2.22,2.26,2.22,2.23,348581.4,78053114.0,1.0,1.4637,sz,none,baostock,2026-03-26 23:36:00.227980,2026-03-26 23:36:00.227980
002445.SZ,2025-04-28,2.24,2.25,2.17,2.19,268214.03,58816136.11,1.0,1.1263,sz,none,baostock,2026-03-26 23:36:00.227988,2026-03-26 23:36:00.227988
002445.SZ,2025-04-29,2.19,2.21,2.17,2.2,166173.1,36499339.9,1.0,0.6978,sz,none,baostock,2026-03-26 23:36:00.227996,2026-03-26 23:36:00.227996
002445.SZ,2025-04-30,2.25,2.32,2.23,2.24,564482.2,128473876.8,1.0,2.3703,sz,none,baostock,2026-03-26 23:36:00.228004,2026-03-26 23:36:00.228004
002445.SZ,2025-05-06,2.28,2.31,2.27,2.3,340918.5,78086183.3,1.0,1.4316,sz,none,baostock,2026-03-26 23:36:00.228011,2026-03-26 23:36:00.228012
