code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
000652.SZ,2025-03-26,3.94,4.0,3.93,4.0,122502.0,48760546.0,1.0,0.8308,sz,none,baostock,2026-03-26 20:56:03.850668,2026-03-26 20:56:03.850669
000652.SZ,2025-03-27,3.99,4.0,3.94,3.96,95450.02,37857851.93,1.0,0.6474,sz,none,baostock,2026-03-26 20:56:03.850704,2026-03-26 20:56:03.850704
000652.SZ,2025-03-28,3.97,3.98,3.88,3.9,134974.4,52782846.8,1.0,0.9154,sz,none,baostock,2026-03-26 20:56:03.850717,2026-03-26 20:56:03.850717
000652.SZ,2025-03-31,3.87,3.9,3.8,3.82,162592.71,62420907.41,1.0,1.1027,sz,none,baostock,2026-03-26 20:56:03.850727,2026-03-26 20:56:03.850727
000652.SZ,2025-04-01,3.83,3.95,3.82,3.88,135557.8,52663099.4,1.0,0.9194,sz,none,baostock,2026-03-26 20:56:03.850736,2026-03-26 20:56:03.850736
000652.SZ,2025-04-02,3.86,3.88,3.84,3.85,97854.0,37724966.0,1.0,0.6637,sz,none,baostock,2026-03-26 20:56:03.850745,2026-03-26 20:56:03.850745
000652.SZ,2025-04-03,3.82,4.03,3.82,3.9,180671.8,70933163.0,1.0,1.2253,sz,none,baostock,2026-03-26 20:56:03.850753,2026-03-26 20:56:03.850753
000652.SZ,2025-04-07,3.68,3.72,3.51,3.51,260413.9,93278535.0,1.0,1.7662,sz,none,baostock,2026-03-26 20:56:03.850761,2026-03-26 20:56:03.850761
000652.SZ,2025-04-08,3.51,3.57,3.43,3.49,202054.2,70463260.2,1.0,1.3704,sz,none,baostock,2026-03-26 20:56:03.850769,2026-03-26 20:56:03.850770
000652.SZ,2025-04-09,3.46,3.56,3.33,3.54,248168.6,85885991.03,1.0,1.6831,sz,none,baostock,2026-03-26 20:56:03.850778,2026-03-26 20:56:03.850778
000652.SZ,2025-04-10,3.58,3.65,3.57,3.61,206084.0,74568290.0,1.0,1.3977,sz,none,baostock,2026-03-26 20:56:03.850786,2026-03-26 20:56:03.850786
000652.SZ,2025-04-11,3.58,3.65,3.58,3.64,130509.53,47315640.25,1.0,0.8851,sz,none,baostock,2026-03-26 20:56:03.850794,2026-03-26 20:56:03.850794
000652.SZ,2025-04-14,3.68,3.75,3.65,3.71,156375.88,57892961.7,1.0,1.0606,sz,none,baostock,2026-03-26 20:56:03.850801,2026-03-26 20:56:03.850802
000652.SZ,2025-04-15,3.71,3.81,3.68,3.76,196958.13,73492990.41,1.0,1.3358,sz,none,baostock,2026-03-26 20:56:03.850809,2026-03-26 20:56:03.850809
000652.SZ,2025-04-16,3.82,3.84,3.69,3.75,214976.12,80960236.51,1.0,1.458,sz,none,baostock,2026-03-26 20:56:03.850818,2026-03-26 20:56:03.850818
000652.SZ,2025-04-17,3.71,3.79,3.69,3.76,137734.31,51768355.32,1.0,0.9341,sz,none,baostock,2026-03-26 20:56:03.850826,2026-03-26 20:56:03.850826
000652.SZ,2025-04-18,3.76,3.79,3.72,3.76,93967.33,35279749.75,1.0,0.6373,sz,none,baostock,2026-03-26 20:56:03.850833,2026-03-26 20:56:03.850833
000652.SZ,2025-04-21,3.75,3.78,3.71,3.77,98327.0,36925346.0,1.0,0.6669,sz,none,baostock,2026-03-26 20:56:03.850841,2026-03-26 20:56:03.850841
000652.SZ,2025-04-22,3.77,3.87,3.76,3.83,181985.94,69685393.69,1.0,1.2343,sz,none,baostock,2026-03-26 20:56:03.850849,2026-03-26 20:56:03.850849
000652.SZ,2025-04-23,3.83,3.85,3.79,3.79,106610.0,40606623.0,1.0,0.723,sz,none,baostock,2026-03-26 20:56:03.850857,2026-03-26 20:56:03.850857
000652.SZ,2025-04-24,3.77,3.79,3.71,3.74,119899.79,44940296.14,1.0,0.8132,sz,none,baostock,2026-03-26 20:56:03.850865,2026-03-26 20:56:03.850865
000652.SZ,2025-04-25,3.73,3.79,3.73,3.76,109194.01,41106839.78,1.0,0.7406,sz,none,baostock,2026-03-26 20:56:03.850873,2026-03-26 20:56:03.850873
000652.SZ,2025-04-28,3.74,3.76,3.67,3.69,106791.4,39442733.6,1.0,0.7243,sz,none,baostock,2026-03-26 20:56:03.850881,2026-03-26 20:56:03.850881
000652.SZ,2025-04-29,3.67,3.72,3.66,3.69,86353.0,31873681.0,1.0,0.5857,sz,none,baostock,2026-03-26 20:56:03.850889,2026-03-26 20:56:03.850889
000652.SZ,2025-04-30,3.69,3.74,3.69,3.69,86258.21,32009968.91,1.0,0.585,sz,none,baostock,2026-03-26 20:56:03.850896,2026-03-26 20:56:03.850896
000652.SZ,2025-05-06,3.72,3.75,3.71,3.75,97556.17,36433393.18,1.0,0.6616,sz,none,baostock,2026-03-26 20:56:03.850904,2026-03-26 20:56:03.850904
000652.SZ,2025-05-07,3.79,3.82,3.74,3.77,126628.18,47794199.68,1.0,0.8588,sz,none,baostock,2026-03-26 20:56:03.850912,2026-03-26 20:56:03.850912
000652.SZ,2025-05-08,3.75,3.82,3.74,3.8,115945.27,43964293.15,1.0,0.7864,sz,none,baostock,2026-03-26 20:56:03.850919,2026-03-26 20:56:03.850920
000652.SZ,2025-05-09,3.81,3.81,3.75,3.77,80618.0,30429216.08,1.0,0.5468,sz,none,baostock,2026-03-26 20:56:03.850927,2026-03-26 20:56:03.850927
000652.SZ,2025-05-12,3.78,3.8,3.75,3.78,110813.61,41816023.57,1.0,0.7516,sz,none,baostock,2026-03-26 20:56:03.850935,2026-03-26 20:56:03.850935
000652.SZ,2025-05-13,3.81,3.84,3.79,3.81,166404.05,63503003.88,1.0,1.1286,sz,none,baostock,2026-03-26 20:56:03.850942,2026-03-26 20:56:03.850942
000652.SZ,2025-05-14,3.82,3.9,3.76,3.89,244640.21,93842256.76,1.0,1.6592,sz,none,baostock,2026-03-26 20:56:03.850949,2026-03-26 20:56:03.850950
000652.SZ,2025-05-15,3.87,3.89,3.83,3.84,134357.59,51744202.97,1.0,0.9112,sz,none,baostock,2026-03-26 20:56:03.850957,2026-03-26 20:56:03.850957
000652.SZ,2025-05-16,3.84,3.84,3.79,3.81,103346.0,39418235.0,1.0,0.7009,sz,none,baostock,2026-03-26 20:56:03.850964,2026-03-26 20:56:03.850964
000652.SZ,2025-05-19,3.82,3.9,3.82,3.87,222611.49,86220724.63,1.0,1.5098,sz,none,baostock,2026-03-26 20:56:03.850971,2026-03-26 20:56:03.850972
000652.SZ,2025-05-20,3.9,3.91,3.85,3.88,118056.04,45673284.64,1.0,0.8007,sz,none,baostock,2026-03-26 20:56:03.850979,2026-03-26 20:56:03.850979
000652.SZ,2025-05-21,3.88,3.89,3.85,3.86,88455.6,34181083.6,1.0,0.5999,sz,none,baostock,2026-03-26 20:56:03.850987,2026-03-26 20:56:03.850987
000652.SZ,2025-05-22,3.86,3.87,3.81,3.81,93175.0,35718361.0,1.0,0.6319,sz,none,baostock,2026-03-26 20:56:03.850994,2026-03-26 20:56:03.850994
000652.SZ,2025-05-23,3.81,3.83,3.76,3.76,98291.0,37270323.0,1.0,0.6666,sz,none,baostock,2026-03-26 20:56:03.851002,2026-03-26 20:56:03.851002
000652.SZ,2025-05-26,3.77,3.8,3.75,3.79,74739.41,28256090.16,1.0,0.5069,sz,none,baostock,2026-03-26 20:56:03.851009,2026-03-26 20:56:03.851010
000652.SZ,2025-05-27,3.78,3.83,3.77,3.82,80100.6,30461063.8,1.0,0.5433,sz,none,baostock,2026-03-26 20:56:03.851017,2026-03-26 20:56:03.851017
000652.SZ,2025-05-28,3.81,3.84,3.76,3.77,75221.7,28523889.91,1.0,0.5102,sz,none,baostock,2026-03-26 20:56:03.851024,2026-03-26 20:56:03.851024
000652.SZ,2025-05-29,4.1,4.15,4.01,4.03,921202.63,375747710.1,1.0,6.2477,sz,none,baostock,2026-03-26 20:56:03.851032,2026-03-26 20:56:03.851032
000652.SZ,2025-05-30,3.91,4.06,3.88,3.89,500059.3,196704076.97,1.0,3.3915,sz,none,baostock,2026-03-26 20:56:03.851040,2026-03-26 20:56:03.851040
000652.SZ,2025-06-03,3.89,3.99,3.86,3.97,341259.3,134563080.49,1.0,2.3145,sz,none,baostock,2026-03-26 20:56:03.851047,2026-03-26 20:56:03.851047
000652.SZ,2025-06-04,3.98,4.02,3.93,3.99,253655.12,100845042.79,1.0,1.7203,sz,none,baostock,2026-03-26 20:56:03.851055,2026-03-26 20:56:03.851056
000652.SZ,2025-06-05,3.98,4.02,3.95,3.97,181730.12,72373348.4,1.0,1.2325,sz,none,baostock,2026-03-26 20:56:03.851063,2026-03-26 20:56:03.851063
000652.SZ,2025-06-06,3.97,4.0,3.95,3.97,159489.4,63311817.8,1.0,1.0817,sz,none,baostock,2026-03-26 20:56:03.851070,2026-03-26 20:56:03.851070
000652.SZ,2025-06-09,3.98,4.02,3.96,4.0,155279.0,62027082.0,1.0,1.0531,sz,none,baostock,2026-03-26 20:56:03.851078,2026-03-26 20:56:03.851078
000652.SZ,2025-06-10,4.01,4.01,3.9,3.95,210235.47,83167091.35,1.0,1.4258,sz,none,baostock,2026-03-26 20:56:03.851085,2026-03-26 20:56:03.851086
000652.SZ,2025-06-11,3.94,4.02,3.94,3.98,134915.2,53688573.4,1.0,0.915,sz,none,baostock,2026-03-26 20:56:03.851093,2026-03-26 20:56:03.851094
000652.SZ,2025-06-12,3.96,3.98,3.93,3.95,134293.2,53119232.2,1.0,0.9108,sz,none,baostock,2026-03-26 20:56:03.851101,2026-03-26 20:56:03.851102
000652.SZ,2025-06-13,3.95,4.0,3.91,3.93,179495.8,70736895.8,1.0,1.2174,sz,none,baostock,2026-03-26 20:56:03.851109,2026-03-26 20:56:03.851109
000652.SZ,2025-06-16,3.92,3.95,3.89,3.91,107440.8,42045715.2,1.0,0.7287,sz,none,baostock,2026-03-26 20:56:03.851117,2026-03-26 20:56:03.851117
000652.SZ,2025-06-17,3.91,4.03,3.9,3.98,277478.6,110016700.0,1.0,1.8819,sz,none,baostock,2026-03-26 20:56:03.851124,2026-03-26 20:56:03.851124
000652.SZ,2025-06-18,3.96,3.97,3.88,3.89,223561.8,87426880.39,1.0,1.5162,sz,none,baostock,2026-03-26 20:56:03.851132,2026-03-26 20:56:03.851132
000652.SZ,2025-06-19,3.89,3.89,3.79,3.81,169323.4,64846274.59,1.0,1.1484,sz,none,baostock,2026-03-26 20:56:03.851140,2026-03-26 20:56:03.851140
000652.SZ,2025-06-20,3.83,3.85,3.81,3.83,77882.2,29848376.8,1.0,0.5282,sz,none,baostock,2026-03-26 20:56:03.851154,2026-03-26 20:56:03.851154
000652.SZ,2025-06-23,3.82,3.88,3.8,3.87,100216.2,38533117.4,1.0,0.6797,sz,none,baostock,2026-03-26 20:56:03.851162,2026-03-26 20:56:03.851162
000652.SZ,2025-06-24,3.88,3.98,3.87,3.96,198616.0,78274086.0,1.0,1.347,sz,none,baostock,2026-03-26 20:56:03.851169,2026-03-26 20:56:03.851170
000652.SZ,2025-06-25,3.95,4.03,3.94,4.02,239197.22,95587836.94,1.0,1.6223,sz,none,baostock,2026-03-26 20:56:03.851177,2026-03-26 20:56:03.851177
000652.SZ,2025-06-26,4.2,4.38,4.16,4.22,976285.88,415689171.06,1.0,6.6213,sz,none,baostock,2026-03-26 20:56:03.851184,2026-03-26 20:56:03.851185
000652.SZ,2025-06-27,4.16,4.32,4.16,4.22,511307.46,215883234.59,1.0,3.4678,sz,none,baostock,2026-03-26 20:56:03.851192,2026-03-26 20:56:03.851192
000652.SZ,2025-06-30,4.19,4.22,4.14,4.15,330931.83,137661660.64,1.0,2.2444,sz,none,baostock,2026-03-26 20:56:03.851199,2026-03-26 20:56:03.851200
000652.SZ,2025-07-01,4.15,4.19,4.13,4.15,169257.01,70297690.14,1.0,1.1479,sz,none,baostock,2026-03-26 20:56:03.851207,2026-03-26 20:56:03.851207
000652.SZ,2025-07-02,4.15,4.15,4.11,4.15,145593.2,60127536.4,1.0,0.9874,sz,none,baostock,2026-03-26 20:56:03.851215,2026-03-26 20:56:03.851215
000652.SZ,2025-07-03,4.15,4.17,4.12,4.16,147590.92,61217490.56,1.0,1.001,sz,none,baostock,2026-03-26 20:56:03.851223,2026-03-26 20:56:03.851223
000652.SZ,2025-07-04,4.15,4.18,4.13,4.14,140757.8,58491451.4,1.0,0.9546,sz,none,baostock,2026-03-26 20:56:03.851230,2026-03-26 20:56:03.851230
000652.SZ,2025-07-07,4.15,4.17,4.13,4.17,118904.01,49432949.15,1.0,0.8064,sz,none,baostock,2026-03-26 20:56:03.851237,2026-03-26 20:56:03.851238
000652.SZ,2025-07-08,4.15,4.2,4.15,4.19,137258.61,57394240.57,1.0,0.9309,sz,none,baostock,2026-03-26 20:56:03.851245,2026-03-26 20:56:03.851245
000652.SZ,2025-07-09,4.19,4.44,4.18,4.35,570917.56,246877439.34,1.0,3.872,sz,none,baostock,2026-03-26 20:56:03.851253,2026-03-26 20:56:03.851253
000652.SZ,2025-07-10,4.34,4.38,4.31,4.33,269879.98,117079115.94,1.0,1.8304,sz,none,baostock,2026-03-26 20:56:03.851260,2026-03-26 20:56:03.851260
000652.SZ,2025-07-11,4.33,4.75,4.31,4.56,782015.02,355676434.35,1.0,5.3037,sz,none,baostock,2026-03-26 20:56:03.851267,2026-03-26 20:56:03.851268
000652.SZ,2025-07-14,4.46,4.51,4.41,4.43,423841.2,188655793.6,1.0,2.8745,sz,none,baostock,2026-03-26 20:56:03.851275,2026-03-26 20:56:03.851275
000652.SZ,2025-07-15,4.43,4.48,4.33,4.36,314721.81,137872956.16,1.0,2.1345,sz,none,baostock,2026-03-26 20:56:03.851282,2026-03-26 20:56:03.851283
000652.SZ,2025-07-16,4.38,4.46,4.34,4.37,214216.63,94124834.44,1.0,1.4528,sz,none,baostock,2026-03-26 20:56:03.851290,2026-03-26 20:56:03.851290
000652.SZ,2025-07-17,4.38,4.41,4.35,4.37,160384.41,70074192.78,1.0,1.0877,sz,none,baostock,2026-03-26 20:56:03.851298,2026-03-26 20:56:03.851298
