code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002694.SZ,2025-03-27,4.57,4.57,4.47,4.5,50356.88,22655566.12,1.0,0.9108,sz,none,baostock,2026-03-27 00:06:27.826385,2026-03-27 00:06:27.826386
002694.SZ,2025-03-28,4.5,4.52,4.39,4.42,45626.82,20213960.44,1.0,0.8252,sz,none,baostock,2026-03-27 00:06:27.826428,2026-03-27 00:06:27.826429
002694.SZ,2025-03-31,4.39,4.4,4.29,4.35,45857.0,19910743.0,1.0,0.8294,sz,none,baostock,2026-03-27 00:06:27.826441,2026-03-27 00:06:27.826441
002694.SZ,2025-04-01,4.35,4.5,4.35,4.39,42034.81,18623927.04,1.0,0.7602,sz,none,baostock,2026-03-27 00:06:27.826450,2026-03-27 00:06:27.826451
002694.SZ,2025-04-02,4.39,4.48,4.36,4.37,43983.2,19384018.0,1.0,0.7955,sz,none,baostock,2026-03-27 00:06:27.826460,2026-03-27 00:06:27.826460
002694.SZ,2025-04-03,4.35,4.42,4.31,4.39,36458.6,15876028.6,1.0,0.6594,sz,none,baostock,2026-03-27 00:06:27.826468,2026-03-27 00:06:27.826468
002694.SZ,2025-04-07,4.25,4.25,3.95,3.95,97525.07,39034203.79,1.0,1.7639,sz,none,baostock,2026-03-27 00:06:27.826477,2026-03-27 00:06:27.826477
002694.SZ,2025-04-08,3.95,3.98,3.74,3.85,92024.2,35529478.6,1.0,1.6644,sz,none,baostock,2026-03-27 00:06:27.826485,2026-03-27 00:06:27.826485
002694.SZ,2025-04-09,3.79,3.97,3.52,3.95,101544.68,38739852.04,1.0,1.8366,sz,none,baostock,2026-03-27 00:06:27.826493,2026-03-27 00:06:27.826493
002694.SZ,2025-04-10,3.97,4.08,3.97,3.99,67294.0,27006124.0,1.0,1.2171,sz,none,baostock,2026-03-27 00:06:27.826502,2026-03-27 00:06:27.826502
002694.SZ,2025-04-11,3.99,4.04,3.96,3.99,39446.0,15787729.0,1.0,0.7134,sz,none,baostock,2026-03-27 00:06:27.826509,2026-03-27 00:06:27.826509
002694.SZ,2025-04-14,4.02,4.17,4.02,4.14,47257.03,19495636.36,1.0,0.8547,sz,none,baostock,2026-03-27 00:06:27.826517,2026-03-27 00:06:27.826517
002694.SZ,2025-04-15,4.19,4.21,4.11,4.15,40385.68,16782241.16,1.0,0.7304,sz,none,baostock,2026-03-27 00:06:27.826525,2026-03-27 00:06:27.826526
