code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002507.SZ,2025-03-26,13.91,13.93,13.8,13.84,90592.91,125643519.68,1.0,0.7885,sz,none,baostock,2026-03-26 23:45:42.595085,2026-03-26 23:45:42.595086
002507.SZ,2025-03-27,13.84,13.94,13.79,13.94,85834.07,119259422.23,1.0,0.7471,sz,none,baostock,2026-03-26 23:45:42.595123,2026-03-26 23:45:42.595124
002507.SZ,2025-03-28,13.9,13.99,13.77,13.82,88792.82,123028273.37,1.0,0.7728,sz,none,baostock,2026-03-26 23:45:42.595137,2026-03-26 23:45:42.595137
002507.SZ,2025-03-31,13.73,13.76,13.37,13.42,167178.78,226455271.41,1.0,1.4551,sz,none,baostock,2026-03-26 23:45:42.595148,2026-03-26 23:45:42.595148
002507.SZ,2025-04-01,13.47,13.59,13.44,13.54,93773.16,126785866.1,1.0,0.8162,sz,none,baostock,2026-03-26 23:45:42.595158,2026-03-26 23:45:42.595158
002507.SZ,2025-04-02,13.5,13.6,13.43,13.45,78275.5,105532488.01,1.0,0.6813,sz,none,baostock,2026-03-26 23:45:42.595167,2026-03-26 23:45:42.595167
002507.SZ,2025-04-03,13.39,13.62,13.35,13.53,124515.85,168259325.94,1.0,1.0838,sz,none,baostock,2026-03-26 23:45:42.595175,2026-03-26 23:45:42.595175
002507.SZ,2025-04-07,13.05,13.32,12.23,12.62,329794.26,422759348.49,1.0,2.8705,sz,none,baostock,2026-03-26 23:45:42.595184,2026-03-26 23:45:42.595185
002507.SZ,2025-04-08,12.73,13.22,12.71,13.18,260508.33,338963938.25,1.0,2.2674,sz,none,baostock,2026-03-26 23:45:42.595197,2026-03-26 23:45:42.595197
002507.SZ,2025-04-09,13.05,13.54,12.91,13.46,247364.06,327958508.81,1.0,2.153,sz,none,baostock,2026-03-26 23:45:42.595207,2026-03-26 23:45:42.595207
002507.SZ,2025-04-10,13.39,13.67,13.28,13.59,210181.39,283846799.81,1.0,1.8294,sz,none,baostock,2026-03-26 23:45:42.595219,2026-03-26 23:45:42.595219
002507.SZ,2025-04-11,13.5,13.58,13.2,13.31,153857.86,205302074.41,1.0,1.3392,sz,none,baostock,2026-03-26 23:45:42.595227,2026-03-26 23:45:42.595228
002507.SZ,2025-04-14,13.31,13.52,13.31,13.41,130241.07,174684402.35,1.0,1.1336,sz,none,baostock,2026-03-26 23:45:42.595236,2026-03-26 23:45:42.595236
002507.SZ,2025-04-15,13.38,13.67,13.26,13.64,191924.63,259609675.78,1.0,1.6705,sz,none,baostock,2026-03-26 23:45:42.595247,2026-03-26 23:45:42.595247
