fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002110.SZ,202510,20250930,0.08,0.95,0.5716133156,0.3681508338,0,0,61.5249249984
002110.SZ,202508,20250630,0.06,0.72,0.6454059383,0.2723117726,0,0,63.0453381816
002110.SZ,202504,20250331,0.03,0.39,0.7148718233,0.1485202264,0,0,63.1029116148
002110.SZ,202504,20241231,-0.53,-6.44,-2.7548312274,-2.541711307,0,0,62.4898650486
002110.SZ,202410,20240930,-0.54,-6.74,-3.9883624078,-2.6215981215,0,0,63.4827671555
002110.SZ,202408,20240630,-0.1,-1.16,-0.9981963974,-0.456603791,0,0,61.3604198075
002110.SZ,202404,20240331,-0.04,-0.52,-0.9258839496,-0.2052590018,0,0,61.2096315529
002110.SZ,202404,20231231,-0.27,-3.2,-1.374698693,-1.3945015843,0,0,57.396255207
002110.SZ,202310,20230930,-0.24,-2.82,-1.7033808512,-1.2154535892,0,0,58.6420558149
002110.SZ,202308,20230630,-0.07,-0.82,-0.7258211441,-0.3479055193,0,0,58.4166314292
002110.SZ,202304,20230331,-0.03,-0.31,-0.5434150418,-0.1365129557,0,0,56.4281941905
002110.SZ,202304,20221231,0.06,0.63,0.2912716082,0.3260327472,0,0,53.783176572
002110.SZ,202210,20220930,0.03,0.32,0.2105087353,0.1737541402,0,0,57.9184388371
002110.SZ,202208,20220630,0.19,1.95,1.7394445302,0.9715855925,0,0,55.9461775728
002110.SZ,202204,20220331,0.22,2.27,4.1681818432,1.1667113123,0,0,47.9440212435
002110.SZ,202204,20211231,1.64,18.44,6.3705816433,8.9559800356,0,0,49.3259448594
002110.SZ,202110,20210930,1.38,15.51,6.9307265,7.2707840037,0,0,54.0600938231
002110.SZ,202108,20210630,1.123,12.57,8.8116628145,5.9893044229,0,0,54.1027152252
002110.SZ,202104,20210331,0.38,4.44,6.3835476236,2.1181599762,0,0,51.67453096
002110.SZ,202104,20201231,1.04,13.15,5.2735558796,6.4632304006,0,0,52.7129506196
002110.SZ,202010,20200930,0.81,9.22,5.6199101599,5.159647676,0,0,50.9991540597
002110.SZ,202008,20200630,0.479,5.55,5.1430857709,3.0905723604,0,0,52.2302209085
002110.SZ,202004,20200331,0.233,2.72,5.3663431678,1.706227574,0,0,37.691330378
002110.SZ,202004,20191231,1.76,21.14,8.4966097743,13.491814988,0,0,42.420943077
002110.SZ,201910,20190930,1.36,16.26,9.0300610522,11.9537575894,0,0,35.300172343
002110.SZ,201908,20190630,1.044,12.26,10.678621813,9.3470830232,0,0,35.0361019247
002110.SZ,201904,20190331,0.392,5.11,11.5505897987,3.4189652407,0,0,31.256712754
002110.SZ,201903,20181231,2.65,46.3,17.9794274282,25.9106709395,0,0,34.7514077395
002110.SZ,201810,20180930,2.11,34.1,19.3314076329,21.3483170201,0,0,35.353812236
002110.SZ,201808,20180630,1.319,22.17,18.4045463123,14.1684223219,0,0,35.7125232363
002110.SZ,201804,20180331,0.878,12.74,17.1471397256,7.2851791621,0,0,31.1118885349
002110.SZ,201804,20171231,3.32,50.67,18.1255376811,33.1375893269,0,0,36.5878086602
002110.SZ,201710,20170930,1.99,33.5,15.9795754177,25.4078478369,0,0,38.5706030602
002110.SZ,201708,20170630,0.838,15.45,11.2528811151,11.9961373591,0,0,38.0228206316
002110.SZ,201704,20170331,0.297,5.43,8.5260354811,3.1335559227,0,0,42.6573055694
002110.SZ,201704,20161231,0.98,19.36,6.5628210703,9.4066733462,0,0,41.9668859107
002110.SZ,201610,20160930,0.656,16.17,5.3946950676,5.4427821648,0,0,42.8018893616
002110.SZ,201608,20160630,0.544,14.88,5.8681512818,4.1116186495,0,0,63.6325096161
002110.SZ,201604,20160331,0.081,2.59,1.5890115555,0.5965438189,0,0,76.9928129467
002110.SZ,201603,20151231,-1.74,-43.68,-7.4042453902,-12.2503488819,0,0,76.8529729878
002110.SZ,201510,20150930,-1.212,-28.59,-6.7434330202,-8.2173754845,0,0,74.9496637535
002110.SZ,201508,20150630,-0.503,-10.95,-4.0962664594,-3.3562020597,0,0,71.0308936102
002110.SZ,201504,20150331,-0.328,-7.01,-5.1637410388,-2.1883479105,0,0,69.8381307674
002110.SZ,201504,20141231,0.06,1.23,0.1772951975,0.3840523664,0,0,67.7342606433
002110.SZ,201410,20140930,-0.035,-0.73,-0.1422823086,-0.2192809188,0,0,70.4913360498
002110.SZ,201408,20140630,-0.081,-1.68,-0.4720853226,-0.5149756413,0,0,66.51908482
002110.SZ,201404,20140331,-0.087,-1.81,-1.0423919075,-0.5431589216,0,0,67.8593464007
002110.SZ,201404,20131231,0.1,1.95,0.2792871975,0.6211039181,0,0,69.8080330764
002110.SZ,201310,20130930,-0.025,-0.49,-0.0959432517,-0.1514270797,0,0,69.6682051664
002110.SZ,201308,20130630,-0.058,-1.14,-0.3341270437,-0.3515464294,0,0,69.5197885481
002110.SZ,201304,20130331,0.047,0.92,0.5238424729,0.2826270034,0,0,69.7670101888
002110.SZ,201304,20121231,-0.403,-7.57,-1.1784328228,-2.4241443586,0,0,68.7201038724
002110.SZ,201210,20120930,-0.498,-9.43,-2.0150875552,-2.9149290403,0,0,70.9140723254
002110.SZ,201208,20120630,0.029,0.52,0.1711371817,0.1648958877,0,0,68.9723083306
002110.SZ,201204,20120331,0.006,0.11,0.0820070558,0.0369617143,0,0,68.03117599
002110.SZ,201204,20111231,0.474,8.93,1.3134546008,3.0387524414,0,0,67.2045766827
002110.SZ,201110,20110930,0.463,8.74,1.7095967718,2.8656832521,0,0,69.3627372017
002110.SZ,201108,20110630,0.283,5.43,1.5988206595,1.7983557363,0,0,68.9232036
