fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601198.SH,20250930,20251015,0.76,0,0,0.006557377049
601198.SH,20250808,20250815,0.9,0,0,0.007772020725
601198.SH,20241008,20241015,0.54,0,0,0.005018587361
601198.SH,20240802,20240809,1.02,0,0,0.011985898942
601198.SH,20230811,20230818,0.5,0,0,0.00547645126
601198.SH,20220721,20220728,2.6,0,0,0.03073286052
601198.SH,20210630,20210706,1.7,0,0,0.015947467167
601198.SH,20200716,20200723,1.4,0,0,0.010218978102
601198.SH,20190712,20190719,1.1,0,0,0.009442060086
601198.SH,20180802,20180809,1.5,0,0,0.014880952381
601198.SH,20170622,20170629,1.5,0,0,0.008635578584
601198.SH,20160621,20160628,2.5,0,0,0.010629251701
601198.SH,20150610,20150617,1.6,0,0,0.004375170905
