fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601668.SH,20250710,20250717,2.715,0,0,0.044581280788
601668.SH,20240621,20240627,2.7145,0,0,0.049716117216
601668.SH,20230621,20230630,2.527,0,0,0.042257525084
601668.SH,20220623,20220630,2.5,0,0,0.0452079566
601668.SH,20210623,20210630,2.147,0,0,0.04390593047
601668.SH,20200617,20200624,1.85,0,0,0.037
601668.SH,20190605,20190614,1.68,0,0,0.028378378378
601668.SH,20180625,20180629,2.15,4,4,0.027813712807
601668.SH,20170609,20170616,2.15,0,0,0.022536687631
601668.SH,20160607,20160616,2.0,0,0,0.03717472119
601668.SH,20150610,20150616,1.72,0,0,0.017805383023
601668.SH,20140611,20140617,1.43,0,0,0.047666666667
601668.SH,20130719,20130725,1.05,0,0,0.032208588957
601668.SH,20120605,20120612,0.8,0,0,0.023738872404
601668.SH,20110527,20110603,0.62,0,0,0.016802168022
601668.SH,20100526,20100602,0.29,0,0,0.008077994429
