fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600438.SH,20240607,20240614,9.05,0,0,0.041840036986
600438.SH,20230524,20230531,28.58,0,0,0.076766048885
600438.SH,20220524,20220530,9.12,0,0,0.020416386837
600438.SH,20210517,20210521,2.41,0,0,0.006072058453
600438.SH,20200520,20200526,1.86,0,0,0.014069591528
600438.SH,20190517,20190523,1.6,0,0,0.010498687664
600438.SH,20180426,20180504,1.6,0,0,0.012903225806
600438.SH,20170609,20170615,0.8,0,0,0.014760147601
600438.SH,20160513,20160519,1.2,10,4,0.009397024276
600438.SH,20150512,20150519,2.0,0,0,0.010416666667
600438.SH,20140611,20140617,3.0,0,0,0.03125
600438.SH,20130516,20130522,1.0,0,0,0.016103059581
600438.SH,20120626,20120703,0.6,0,0,0.008928571429
600438.SH,20070516,20070522,0.4,10,7,0.001268633048
600438.SH,20060516,20060522,0.56,10,5,0.003290246769
600438.SH,20050702,20050708,3.5,0,0,0.037634408602
