fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601225.SH,202510,20250930,1.31,13.74,16.8792348148,8.5385883342,0,0,42.1698605113
601225.SH,202508,20250630,0.79,8.02,16.0376977547,5.4148884717,0,0,42.8764175159
601225.SH,202504,20250331,0.4956,5.14,18.2145132083,3.1415172508,0,0,41.7963926374
601225.SH,202504,20241231,2.31,21.32,19.8524450008,15.7397893407,0,0,43.7124054683
601225.SH,202410,20240930,1.8,16.57,20.45123294,12.4137229269,0,0,34.2926126942
601225.SH,202408,20240630,1.14,10.68,20.2722468938,8.4294918908,0,0,35.4403455175
601225.SH,202404,20240331,0.5018,4.73,19.0794668334,3.7750551058,0,0,34.0075559601
601225.SH,202404,20231231,2.38,20.64,21.1287975096,16.6961749411,0,0,41.0616202306
601225.SH,202310,20230930,1.67,14.87,21.4714413056,12.7834096262,0,0,38.2456247653
601225.SH,202308,20230630,1.19,10.86,21.516121166,8.6082445554,0,0,39.7435773388
601225.SH,202304,20230331,0.71,6.48,25.031792363,5.006271623,0,0,32.9329349622
601225.SH,202304,20221231,3.63,32.47,31.8910086718,25.0013700496,0,0,35.3267702265
601225.SH,202210,20220930,3.01,26.99,32.4299243156,20.4515731979,0,0,34.5907543652
601225.SH,202208,20220630,2.64,25.52,40.9449412892,16.62276991,0,0,36.9403013754
601225.SH,202204,20220331,0.64,6.47,26.3309851088,5.4289079329,0,0,32.9832018502
601225.SH,202204,20211231,2.21,21.5,22.338486015,19.3615751327,0,0,37.6112372525
601225.SH,202110,20210930,1.47,19.78,18.832678646,14.2326043231,0,0,37.9902377106
601225.SH,202108,20210630,0.86,11.65,18.1159063501,8.4786750755,0,0,40.6051043903
601225.SH,202104,20210331,0.35,4.67,15.8031165931,3.6570891523,0,0,36.8755630728
601225.SH,202104,20201231,1.53,19.37,20.7366899367,14.2261424339,0,0,39.7787159173
601225.SH,202010,20200930,1.18,18.13,22.6594309843,10.7311306405,0,0,38.30064067
601225.SH,202008,20200630,0.51,9.34,17.9306635966,5.2959527696,0,0,39.7297098001
601225.SH,202004,20200331,0.24,3.94,18.2825038659,2.6312365342,0,0,38.6082334804
601225.SH,202002,20191231,1.2,21.27,22.5547642319,13.3825737769,0,0,39.843455743
601225.SH,201910,20190930,0.94,16.49,25.8555740072,10.7086852343,0,0,38.8994354141
601225.SH,201908,20190630,0.6,11.0,25.8329876683,6.9459828011,0,0,42.2141780753
601225.SH,201904,20190331,0.28,5.32,26.2559217336,3.1557362664,0,0,41.681616006
601225.SH,201901,20181231,1.1,22.91,27.8366311584,14.1005400433,0,0,44.9190308994
601225.SH,201810,20180930,0.89,18.54,32.1002432955,11.6250764586,0,0,44.1275508744
601225.SH,201808,20180630,0.59,12.5,33.6373489685,8.023646774,0,0,44.8631401865
601225.SH,201804,20180331,0.2841,6.2,34.0684901888,3.9965448183,0,0,41.7980978191
601225.SH,201803,20171231,1.04,26.59,30.8788508129,15.7970508491,0,0,44.4345298045
601225.SH,201710,20170930,0.81,20.92,30.4794087113,12.2198729678,0,0,45.0534680605
601225.SH,201708,20170630,0.55,14.6,31.4279305837,8.3229868641,0,0,47.3366506053
601225.SH,201704,20170331,0.27,7.45,32.4639311522,4.117295884,0,0,50.798111824
601225.SH,201704,20161231,0.28,8.35,13.2190738772,4.6221784975,0,0,52.4291558982
601225.SH,201610,20160930,0.1,3.17,8.2066743033,1.7850429074,0,0,53.8228627464
601225.SH,201608,20160630,0.03,0.79,4.4047967996,0.5913429661,0,0,53.3558660237
601225.SH,201604,20160331,-0.0039,-0.12,1.7475607972,0.1098696656,0,0,55.9873262681
601225.SH,201604,20151231,-0.3,-9.1,-7.2284683513,-2.5291125507,0,0,58.0740980658
601225.SH,201510,20150930,-0.18,-5.35,-5.296829251,-1.5645777784,0,0,55.7703107066
601225.SH,201508,20150630,-0.1,-3.13,-3.1036678856,-0.6433388189,0,0,54.3770032857
601225.SH,201504,20150331,-0.03,-0.84,-0.7769170006,-0.0726927482,0,0,53.108432926
601225.SH,201504,20141231,0.1,2.79,6.8337684697,3.2697390352,0,0,51.8259845599
601225.SH,201410,20140930,0.09,2.66,7.5991064934,2.7146021173,0,0,50.9385210042
601225.SH,201408,20140630,0.08,2.39,8.917570421,2.1940768598,0,0,51.3064943386
601225.SH,201404,20140331,0.06,1.78,12.1107253703,1.3986502389,0,0,48.6801163075
601225.SH,201404,20131231,0.39,11.52,14.5082171204,7.5537290673,0,0,51.3341917847
601225.SH,201410,20130930,0.35,10.32,18.9001330469,,0,0,
601225.SH,201401,20130630,0.3,8.7,22.1918591671,5.2430720601,0,0,49.3572615807
601225.SH,201404,20130331,0.14,4.22,22.4904268982,2.4299574941,0,0,52.0610589144
601225.SH,201401,20121231,0.71,23.47,23.6901252342,13.9158716966,0,0,53.3341465785
601225.SH,201401,20120930,,,24.7459685191,,0,0,
601225.SH,201306,20111231,1.01,37.89,31.8328046622,22.635511378,0,0,48.3376632431
601225.SH,201108,20110630,0.5,19.09,31.7788576486,11.1235140338,0,0,53.8916934245
601225.SH,201108,20101231,0.61,27.14,26.0244470879,16.9727100521,0,0,49.6721841268
601225.SH,201108,20091231,0.24,13.79,15.8650604575,7.1384444524,0,0,50.9394848746
601225.SH,201108,20081231,0.25,15.58,14.7651875209,7.9369897277,0,0,53.084744133
601225.SH,201101,20071231,,,,6.0427987921,0,0,65.4885204779
