fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002004.SZ,20250909,20250916,2.0,0,0,0.040816326531
002004.SZ,20240528,20240603,2.2,0,0,0.047516198704
002004.SZ,20230608,20230615,2.2,0,0,0.042884990253
002004.SZ,20220527,20220602,2.2,0,0,0.040072859745
002004.SZ,20210423,20210430,2.2,0,0,0.034161490683
002004.SZ,20200613,20200619,2.2,0,0,0.040740740741
002004.SZ,20190629,20190705,2.2,0,0,0.043737574553
002004.SZ,20180608,20180615,2.0,0,0,0.033898305085
002004.SZ,20170610,20170616,1.5,0,0,0.01849568434
002004.SZ,20160623,20160630,2.0,0,0,0.021953896817
002004.SZ,20150520,20150527,3.0,15,15,0.00615510874
002004.SZ,20141017,20141027,3.0,0,0,0.014851485149
002004.SZ,20130704,20130710,3.0,0,0,0.021897810219
002004.SZ,20120829,20120904,0.0,5,5,0.0
002004.SZ,20120509,20120515,5.0,10,10,0.011823126035
002004.SZ,20090515,20090522,3.3,0,0,0.016136919315
002004.SZ,20060519,20060525,3.0,0,0,0.038910505837
002004.SZ,20041012,20041018,2.0,5,5,0.013764624914
002004.SZ,20040602,,1.2,0,0,0.02371541502
002004.SZ,20040602,,2.0,0,0,0.0395256917
002004.SZ,20040602,,5.0,0,0,0.098814229249
002004.SZ,20040602,,2.5,0,0,0.049407114625
