fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002135.SZ,20250517,20250523,0.7,0,0,0.016470588235
002135.SZ,20240523,20240530,1.0,0,0,0.021645021645
002135.SZ,20230526,20230602,1.0,0,0,0.015082956259
002135.SZ,20220518,20220526,1.0,0,0,0.011848341232
002135.SZ,20210423,20210429,0.27,0,0,0.003818953324
002135.SZ,20200414,20200421,0.27,0,0,0.002960526316
002135.SZ,20190430,20190510,0.17,0,0,0.002915951973
002135.SZ,20180516,20180523,0.12,0,0,0.001834862385
002135.SZ,20170422,20170428,0.06,0,0,0.000874635569
002135.SZ,20160506,20160513,0.06,0,0,0.00062305296
002135.SZ,20150429,20150506,0.1,0,0,0.000985221675
002135.SZ,20140523,20140530,0.1,0,0,0.002617801047
002135.SZ,20130420,20130426,0.15,0,0,0.003759398496
002135.SZ,20120428,20120509,0.25,10,8,0.002252252252
002135.SZ,20110330,20110408,0.5,5,5,0.002972651605
002135.SZ,20100619,20100625,0.8,0,0,0.006606110652
002135.SZ,20090620,20090629,0.6,0,0,0.005524861878
002135.SZ,20080614,20080620,0.6,0,0,0.005774783446
