fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002300.SZ,202510,20250930,0.1177,4.41,0.8964583518,1.240147,0,0,65.9300555845
002300.SZ,202508,20250630,0.0828,3.13,0.8474722152,0.7317070353,0,0,66.9600635955
002300.SZ,202504,20250331,0.029,1.11,0.5637186866,0.2265137734,0,0,63.2451821605
002300.SZ,202504,20241231,0.1259,4.78,0.5466726403,1.2044373041,0,0,62.9490358969
002300.SZ,202410,20240930,0.1319,4.89,0.9857128049,1.5474854126,0,0,65.5316858415
002300.SZ,202408,20240630,0.0868,3.25,0.8972966333,0.8665152043,0,0,65.1989362394
002300.SZ,202404,20240331,0.0387,1.46,0.9126890254,0.4040598023,0,0,63.2560758351
002300.SZ,202404,20231231,0.2444,9.53,1.2963723208,3.0083875947,0,0,62.9577184457
002300.SZ,202310,20230930,0.2202,8.49,1.8053801102,2.9199427363,0,0,64.7904208259
002300.SZ,202308,20230630,0.1354,5.31,1.767170026,1.6974809773,0,0,64.4481191209
002300.SZ,202304,20230331,0.0476,1.9,1.6082509294,0.6300143779,0,0,62.7919800072
002300.SZ,202304,20221231,0.2953,12.3,1.7524170717,4.6932575739,0,0,59.8842436673
002300.SZ,202210,20220930,0.2058,8.49,1.6644502306,3.2177797991,0,0,63.2960412244
002300.SZ,202208,20220630,0.1414,5.39,1.6403242702,2.0626555219,0,0,65.0951972736
002300.SZ,202204,20220331,0.0477,1.85,1.4835386871,0.8259218914,0,0,58.3669710575
002300.SZ,202203,20211231,0.2414,9.67,1.6477898665,4.4108346922,0,0,57.411246967
002300.SZ,202110,20210930,0.1663,6.6,1.5923004219,2.9863591018,0,0,61.1078705122
002300.SZ,202108,20210630,0.0839,3.38,1.4257808143,1.7076391284,0,0,58.558929608
002300.SZ,202104,20210331,0.0315,1.28,1.5316675432,0.7873453319,0,0,55.8060906804
002300.SZ,202104,20201231,0.2892,12.33,2.7858797446,5.5627670515,0,0,57.0367629873
002300.SZ,202010,20200930,0.2166,9.17,2.9625546525,4.0025930558,0,0,61.7424852892
002300.SZ,202008,20200630,0.117,5.06,2.5762111232,2.1668555077,0,0,62.0521726082
002300.SZ,202004,20200331,0.0039,0.18,0.1596842984,0.0506066101,0,0,59.236372577
002300.SZ,202004,20191231,0.2955,13.75,2.9661683967,5.3315065678,0,0,60.2091633887
002300.SZ,201910,20190930,0.1939,9.09,2.7848513589,3.3155006528,0,0,65.3180532332
002300.SZ,201908,20190630,0.1121,5.36,2.5307111178,1.8717346132,0,0,65.2526222946
002300.SZ,201904,20190331,0.0436,1.93,2.1583514191,0.7020887408,0,0,64.2484326798
002300.SZ,201904,20181231,0.189,8.44,2.3903080699,3.4585475231,0,0,62.9496442926
002300.SZ,201810,20180930,0.131,5.72,2.2902823963,2.2998583263,0,0,66.3050809029
002300.SZ,201808,20180630,0.0761,3.06,2.0033432437,1.2758253595,0,0,62.8621243305
002300.SZ,201804,20180331,0.0229,0.93,1.3239501993,0.3901008759,0,0,58.2227681215
002300.SZ,201804,20171231,0.1877,7.61,2.7047288839,3.5092648245,0,0,56.9373633409
002300.SZ,201710,20170930,0.1409,5.56,2.9128918332,2.5517364649,0,0,60.1579097062
002300.SZ,201708,20170630,0.0738,2.95,2.5185716897,1.3331364733,0,0,57.7226009865
002300.SZ,201704,20170331,0.0217,0.88,1.7668277511,0.4230036235,0,0,52.6271400963
002300.SZ,201704,20161231,0.29,11.85,4.7389811499,5.3882572674,0,0,54.4418892294
002300.SZ,201610,20160930,0.21,8.67,4.8986054051,3.8944335241,0,0,58.1356159739
002300.SZ,201608,20160630,0.13,5.52,4.7641229506,2.3970369919,0,0,57.8281372821
002300.SZ,201604,20160331,0.04,1.77,3.2890270598,0.7886993926,0,0,54.6567720993
002300.SZ,201604,20151231,0.33,14.57,5.2584697087,6.504353165,0,0,56.4371026347
002300.SZ,201510,20150930,0.26,11.12,5.6114585189,4.9328082527,0,0,60.9664607256
002300.SZ,201508,20150630,0.2,7.13,5.5287918383,3.079828554,0,0,58.7833806637
