fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002068.SZ,202510,20250930,-0.2876,-7.37,-3.4487396551,-2.6506237599,0,0,66.5235654632
002068.SZ,202508,20250630,-0.16,-3.94,-2.8643799662,-1.5037127059,0,0,63.8998849361
002068.SZ,202504,20250331,-0.0483,-1.2,-1.7456415281,-0.4667284528,0,0,62.5803902172
002068.SZ,202504,20241231,0.0342,0.83,0.2063013894,0.25726907,0,0,62.5386284527
002068.SZ,202410,20240930,-0.0747,-1.84,-0.8250923314,-0.746384238,0,0,62.0738051128
002068.SZ,202408,20240630,-0.07,-1.82,-1.2257607171,-0.7412371986,0,0,62.6285092534
002068.SZ,202404,20240331,0.0051,0.12,0.1153086113,0.0333202958,0,0,62.9485389197
002068.SZ,202403,20231231,-0.3308,-7.7,-2.725036412,-3.1498499917,0,0,60.0764957335
002068.SZ,202310,20230930,-0.3587,-8.36,-4.1391965306,-3.4414756884,0,0,59.9536864156
002068.SZ,202308,20230630,-0.3213,-7.46,-5.7150449887,-3.0398624259,0,0,61.3325914941
002068.SZ,202304,20230331,-0.139,-3.22,-4.9937916837,-1.2967631694,0,0,61.140530951
002068.SZ,202304,20221231,0.0122,0.28,0.1207947394,0.1540493581,0,0,59.1751866547
002068.SZ,202210,20220930,0.0513,1.14,0.5384040649,0.4998847652,0,0,59.9699881015
002068.SZ,202208,20220630,0.0938,2.25,1.5825603938,0.9597460343,0,0,57.7156754328
002068.SZ,202204,20220331,-0.0139,-0.35,-0.5749824458,-0.1428143533,0,0,56.3735118835
002068.SZ,202204,20211231,0.59,0.14,5.7384731086,6.4847643511,0,0,52.1622775227
002068.SZ,202110,20210930,0.6283,14.67,8.6188499047,7.1318889998,0,0,50.5491938538
002068.SZ,202108,20210630,0.6177,14.27,12.3571703624,6.8445295778,0,0,52.328177451
002068.SZ,202104,20210331,0.3694,8.79,15.7203930308,4.1128422808,0,0,53.4842317642
002068.SZ,202104,20201231,0.1334,3.31,1.5075223321,1.1872615147,0,0,55.5243216992
002068.SZ,202010,20200930,0.0055,0.14,-0.2204473537,-0.1158832913,0,0,53.9786019055
002068.SZ,202008,20200630,-0.095,-2.43,-3.8240906288,-1.2564725239,0,0,53.4474853479
002068.SZ,202004,20200331,-0.0055,-0.14,-0.8446219004,-0.1292065784,0,0,58.4193585073
002068.SZ,202004,20191231,-0.3801,-8.92,-4.8637565455,-4.4419218153,0,0,58.4680789563
002068.SZ,201910,20190930,-0.1745,-3.84,-3.0386291847,-2.0081373694,0,0,57.8236901111
002068.SZ,201908,20190630,-0.16,-3.52,-4.1364463026,-1.7738612252,0,0,58.2674945185
002068.SZ,201904,20190331,-0.1021,-2.23,-5.3895163878,-1.1331504585,0,0,55.093600739
002068.SZ,201904,20181231,0.5518,12.35,5.0892537133,5.4986743532,0,0,50.5515215618
002068.SZ,201810,20180930,0.6049,13.44,7.7451083299,6.017960279,0,0,51.5028271787
002068.SZ,201808,20180630,0.4211,9.41,8.136204059,4.2070808492,0,0,54.6502046811
002068.SZ,201804,20180331,0.1852,4.16,7.4990416519,1.8320838833,0,0,55.1070085337
002068.SZ,201804,20171231,0.7317,18.9,7.1071090011,7.2371678208,0,0,55.2103467643
002068.SZ,201710,20170930,0.4385,14.43,6.9532391813,5.0493479303,0,0,53.3643223917
002068.SZ,201708,20170630,0.3547,10.06,7.248883829,3.4704360843,0,0,64.0578004453
002068.SZ,201704,20170331,0.09,2.55,3.7221435842,0.8777936281,0,0,65.7253436938
002068.SZ,201704,20161231,0.16,4.68,2.3347518247,1.6322910859,0,0,64.5205548032
002068.SZ,201610,20160930,-0.0069,-0.21,-0.0068235148,-0.0033736578,0,0,65.6821825576
002068.SZ,201608,20160630,-0.09,-2.95,-3.0469566003,-0.9381517754,0,0,67.8486635343
002068.SZ,201604,20160331,-0.11,-3.35,-7.7711989505,-1.0833894826,0,0,66.8420613528
002068.SZ,201603,20151231,0.03,0.82,0.3676890567,0.2686402768,0,0,67.0212324065
002068.SZ,201510,20150930,0.02,0.88,0.3817707059,0.2066999125,0,0,69.4891329921
002068.SZ,201508,20150630,0.07,2.17,1.6675743942,0.609337687,0,0,69.6290578409
002068.SZ,201504,20150331,0.01,0.46,0.7390422183,0.1319802273,0,0,69.9865535577
002068.SZ,201503,20141231,0.2,7.25,1.6534191246,1.4871664536,0,0,77.9174663214
002068.SZ,201410,20140930,0.128,4.66,1.3680476912,0.9058469648,0,0,79.6431694063
002068.SZ,201408,20140630,0.06,2.3,0.9482211239,0.4156378666,0,0,80.2050002677
002068.SZ,201404,20140331,0.01,0.47,0.3003401524,0.0612043539,0,0,80.9795427778
002068.SZ,201403,20131231,0.05,1.97,0.2764202719,0.2742700617,0,0,79.8419288039
002068.SZ,201310,20130930,0.01,0.21,-0.0795941516,-0.0585613434,0,0,79.5879531129
