fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002301.SZ,20250929,20251015,0.7,0,0,0.011075949367
002301.SZ,20250605,20250613,0.7,0,0,0.008849557522
002301.SZ,20240520,20240528,0.83,0,0,0.015009041591
002301.SZ,20210630,20210708,0.7,0,0,0.007322175732
002301.SZ,20200630,20200708,1.5,0,0,0.008287292818
002301.SZ,20190430,20190509,3.0,0,0,0.029791459782
002301.SZ,20180522,20180528,0.5,5,5,0.003164556962
002301.SZ,20170603,20170609,0.2,0,0,0.000878348704
002301.SZ,20150813,20150819,0.2,0,0,0.000771604938
002301.SZ,20140711,20140718,0.2,0,0,0.002457002457
002301.SZ,20130821,20130827,0.2,0,0,0.003418803419
002301.SZ,20120628,20120705,1.0,10,10,0.00796812749
002301.SZ,20100709,20100719,3.0,5,5,0.011078286558
