fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601998.SH,202603,20251231,1.2,9.39,33.6463113307,0.7271247855,0,0,91.633326845
601998.SH,202510,20250930,0.89,7.05,34.653699281,0.5585653741,0,0,91.4914012023
601998.SH,202508,20250630,0.62,4.885,35.0541782493,0.3823798728,0,0,91.5507645916
601998.SH,202504,20250331,0.36,2.855,38.2132509175,0.2040747906,0,0,91.6101621995
601998.SH,202503,20241231,1.22,9.79,32.515469515,0.7475623353,0,0,91.5305932555
601998.SH,202410,20240930,0.94,7.605,32.3845632205,0.5737414994,0,0,91.0365065323
601998.SH,202408,20240630,0.66,5.345,32.9034388501,0.3951180108,0,0,91.0402550441
601998.SH,202404,20240331,0.39,3.1425,36.062860331,0.2139956889,0,0,91.348907441
601998.SH,202403,20231231,1.27,10.8,33.0564945409,0.7734306317,0,0,91.8842717645
601998.SH,202310,20230930,0.99,8.475,33.4523900965,0.5983205307,0,0,91.8913457183
601998.SH,202308,20230630,0.7,6.075,34.5724942076,0.4223846488,0,0,91.9507631182
601998.SH,202304,20230331,0.39,3.465,37.857991161,0.2243556036,0,0,91.9672075922
601998.SH,202303,20221231,1.17,10.8,29.7787995761,0.758871366,0,0,91.9762907306
601998.SH,202210,20220930,0.9,8.3325,29.753281887,0.5728320721,0,0,92.1342171724
601998.SH,202208,20220630,0.63,5.91,30.3845231286,0.4035929391,0,0,92.0115037226
601998.SH,202204,20220331,0.35,3.3925,32.4597445863,0.2154958312,0,0,92.0237644002
601998.SH,202203,20211231,1.08,10.73,27.5605332499,0.7249175375,0,0,92.0100053662
601998.SH,202110,20210930,0.83,8.33,27.2941661619,0.5499807325,0,0,91.9740175332
601998.SH,202108,20210630,0.59,6.05,27.9187817259,0.3846683312,0,0,92.1138682878
601998.SH,202104,20210331,0.32,3.3225,30.4965905151,0.2069975826,0,0,92.6050871117
601998.SH,202103,20201231,0.94,10.11,25.4361144348,0.6946208117,0,0,92.5439223044
601998.SH,202010,20200930,0.73,7.8975,25.0465898883,0.5309585363,0,0,92.4953426426
601998.SH,202008,20200630,0.52,5.67,25.451658122,0.3754451307,0,0,92.2836374688
601998.SH,202004,20200331,0.3,3.22,28.2649634045,0.2112622867,0,0,92.1468015199
601998.SH,202003,20191231,0.95,11.07,26.1184322757,0.7645071091,0,0,92.1112616035
601998.SH,201910,20190930,0.81,9.4125,29.1768209176,0.6631853586,0,0,92.4789265093
601998.SH,201908,20190630,0.58,6.865,30.9575952764,0.4626683354,0,0,92.6242767593
601998.SH,201904,20190331,0.27,3.28,28.2682978275,0.2177748615,0,0,92.469409957
601998.SH,201903,20181231,0.88,11.39,27.5249614811,0.7727253956,0,0,92.5316077204
601998.SH,201810,20180930,0.72,9.495,30.8706254531,0.6492881473,0,0,92.5462539532
601998.SH,201808,20180630,0.53,6.98,32.294082811,0.4558065708,0,0,92.7031410032
601998.SH,201804,20180331,0.25,3.38,31.3562742823,0.2199356667,0,0,92.5410843769
601998.SH,201803,20171231,0.84,11.67,27.3617173342,0.7387192117,0,0,92.7359026759
601998.SH,201710,20170930,0.68,9.4875,30.2621651389,0.6085617373,0,0,92.753766363
601998.SH,201708,20170630,0.49,6.88,31.5580514562,0.4172585917,0,0,93.0510884737
601998.SH,201704,20170331,0.23,3.31,30.1519241967,0.1950198718,0,0,93.1645439338
601998.SH,201703,20161231,0.85,12.58,27.1612802579,0.7560790212,0,0,93.5172355654
601998.SH,201610,20160930,0.71,13.91,30.0192481099,0.6493541202,0,0,93.7304735962
601998.SH,201608,20160630,0.48,14.42,30.2755578288,0.4413616464,0,0,94.0809142078
601998.SH,201604,20160331,0.23,13.94,27.6760789545,0.2113763614,0,0,93.9652500165
601998.SH,201603,20151231,0.88,14.55,28.7596290325,0.9014041194,0,0,93.758926668
601998.SH,201510,20150930,0.7,11.9175,31.1149991159,0.7605591158,0,0,93.6357786939
