fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601985.SH,202510,20250930,0.389,7.11,25.1430376944,2.2451752864,0,0,68.9446646509
601985.SH,202508,20250630,0.275,5.07,27.0975015531,1.6091499659,0,0,69.9735718119
601985.SH,202504,20250331,0.152,2.82,30.4346846616,0.9158021814,0,0,68.4847305172
601985.SH,202504,20241231,0.463,9.44,21.4218378263,2.7611353527,0,0,68.2650402262
601985.SH,202410,20240930,0.472,9.57,28.625929161,2.8405513926,0,0,69.2753559952
601985.SH,202408,20240630,0.311,6.36,28.9519471754,1.9030028675,0,0,71.2155931093
601985.SH,202404,20240331,0.162,3.34,31.3820295134,1.0217681304,0,0,70.1982123937
601985.SH,202404,20231231,0.554,12.19,25.8956122066,3.8662014976,0,0,69.8112573037
601985.SH,202310,20230930,0.486,10.71,29.8622722054,3.4374293241,0,0,69.5088815272
601985.SH,202308,20230630,0.314,7.0,29.8364124985,2.2589520823,0,0,69.6911039454
601985.SH,202304,20230331,0.157,3.52,30.2003206239,1.1454843725,0,0,67.9320301839
601985.SH,202304,20221231,0.468,11.34,22.8978349211,3.7320069162,0,0,68.1702164037
601985.SH,202210,20220930,0.422,10.29,27.5357642235,3.3978667467,0,0,66.6017480548
601985.SH,202208,20220630,0.289,7.21,28.4550644866,2.3362414515,0,0,67.03054936
601985.SH,202204,20220331,0.16,4.07,31.3559827631,1.2921949271,0,0,67.0488988973
601985.SH,202204,20211231,0.45,12.3,22.8597042424,3.6207934869,0,0,69.3691424282
601985.SH,202110,20210930,0.367,10.11,25.3428729306,3.0105608692,0,0,69.4593662706
601985.SH,202108,20210630,0.255,7.08,26.9553206198,2.0823326354,0,0,70.3964268676
601985.SH,202104,20210331,0.107,3.02,24.9924359072,0.9022559882,0,0,69.4994103179
601985.SH,202104,20201231,0.379,10.98,20.9408611252,2.9599580753,0,0,69.4850283288
601985.SH,202010,20200930,0.322,9.25,23.4642150914,2.4778284055,0,0,72.2826033491
601985.SH,202008,20200630,0.197,6.13,22.2972186188,1.4872287036,0,0,74.7290840402
601985.SH,202004,20200331,0.068,1.9,18.0846825175,0.5543680033,0,0,73.8958816639
601985.SH,202004,20191231,0.306,9.66,18.3013626759,2.5386791282,0,0,73.9492020322
601985.SH,201910,20190930,0.237,7.66,19.8650676771,2.0189819821,0,0,74.3415311222
601985.SH,201908,20190630,0.167,5.4,21.7201647432,1.4367116928,0,0,74.8300846738
601985.SH,201904,20190331,0.089,2.95,24.2234072002,0.7944370913,0,0,73.9801844655
601985.SH,201904,20181231,0.304,10.57,21.718160017,2.7229895643,0,0,74.1652253712
601985.SH,201810,20180930,0.244,8.44,24.5788578218,2.2212269826,0,0,74.2915915091
601985.SH,201808,20180630,0.166,5.76,26.0938352418,1.5145205848,0,0,74.8409344
601985.SH,201804,20180331,0.078,2.76,26.4386942498,0.7108768949,0,0,74.1395660688
601985.SH,201804,20171231,0.291,10.71,23.9851580291,2.7713698374,0,0,74.3215929468
601985.SH,201710,20170930,0.264,9.77,28.6210098189,2.5076209023,0,0,74.7334373732
601985.SH,201708,20170630,0.165,6.09,27.7332853817,1.5771909463,0,0,75.300613038
