fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601012.SH,20240709,20240715,1.7,0,0,0.011988716502
601012.SH,20230613,20230619,4.0,0,0,0.013499831252
601012.SH,20220530,20220606,2.6,4,4,0.003250812703
601012.SH,20210617,20210623,2.5,4,4,0.002278942571
601012.SH,20201019,20201026,1.8,0,0,0.002649006623
601012.SH,20200528,20200604,2.0,0,0,0.00624609619
601012.SH,20190531,20190610,1.0,0,0,0.004562043796
601012.SH,20180522,20180529,1.8,4,4,0.005106382979
601012.SH,20170508,20170515,1.0,0,0,0.006165228113
601012.SH,20160505,20160512,0.45,0,0,0.003697617091
601012.SH,20150428,20150505,1.3,20,15,0.00240829937
601012.SH,20140703,20140710,0.5,0,0,0.003203074952
601012.SH,20120619,20120626,1.5,8,8,0.008823529412
