fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601218.SH,20250923,20250930,0.1,0,0,0.001602564103
601218.SH,20241009,20241015,0.1,0,0,0.003205128205
601218.SH,20240426,20240507,1.0,0,0,0.030303030303
601218.SH,20230520,20230526,0.41,0,0,0.010327455919
601218.SH,20220519,20220526,0.52,0,0,0.012121212121
601218.SH,20210318,20210324,2.0,0,0,0.038684719536
601218.SH,20200620,20200630,0.13,0,0,0.004727272727
601218.SH,20180605,20180612,0.1,0,0,0.003636363636
601218.SH,20160627,20160705,0.15,0,0,0.002814258912
601218.SH,20150626,20150702,0.3,0,0,0.003307607497
601218.SH,20130528,20130603,0.0,12,12,0.0
