fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000679.SZ,20170704,20170711,1.0,0,0,0.010050251256
000679.SZ,20150710,20150717,0.5,0,0,0.003033980583
000679.SZ,20140627,20140703,2.5,0,0,0.044014084507
000679.SZ,20130614,20130621,2.0,0,0,0.035211267606
000679.SZ,20120705,20120712,0.8,0,0,0.013536379019
000679.SZ,20110610,20110616,0.4,5,5,0.003223207091
000679.SZ,20100531,20100608,1.0,0,0,0.009950248756
000679.SZ,20090611,20090618,1.0,0,0,0.006622516556
000679.SZ,20080613,20080619,0.5,0,0,0.00726744186
000679.SZ,20070518,20070524,1.0,0,0,0.007235890014
000679.SZ,20060623,20060629,1.2,0,0,0.024048096192
000679.SZ,20050604,20050610,1.0,0,0,0.02808988764
000679.SZ,20040615,20040621,0.5,0,0,0.012077294686
000679.SZ,20030624,20030630,1.0,0,0,0.016949152542
000679.SZ,20020618,20020626,1.0,0,0,0.01179245283
000679.SZ,20010512,20010521,1.25,0,0,0.011353315168
000679.SZ,20000511,20000517,0.0,8,6,0.0
000679.SZ,19990602,19990608,3.0,0,0,0.031315240084
000679.SZ,19980615,19980623,3.0,0,0,0.023183925811
000679.SZ,19970620,19970626,4.0,2,2,0.018206645426
