fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600985.SH,20250606,20250613,7.5,0,0,0.058915946583
600985.SH,20240531,20240607,10.0,0,0,0.053475935829
600985.SH,20230601,20230608,10.5,0,0,0.081018518519
600985.SH,20220531,20220607,7.0,0,0,0.045074050225
600985.SH,20210515,20210521,6.5,0,0,0.055555555556
600985.SH,20200529,20200605,6.0,0,0,0.067873303167
600985.SH,20190523,20190531,5.0,0,0,0.043140638481
600985.SH,20180705,20180711,1.2,0,0,0.012170385396
600985.SH,20170711,20170718,1.0,0,0,0.007987220447
600985.SH,20160519,20160526,0.5,0,0,0.005040322581
600985.SH,20150703,20150710,1.7,5,5,0.011517615176
600985.SH,20140818,20140822,1.0,0,0,0.007674597084
600985.SH,20130814,20130820,1.0,0,0,0.010224948875
600985.SH,20120808,20120814,1.0,0,0,0.008613264427
600985.SH,20110705,20110711,1.2,2,2,0.007224563516
600985.SH,20100618,20100624,1.2,2,2,0.007509386733
600985.SH,20090709,20090716,1.0,0,0,0.005521811154
600985.SH,20080725,20080801,1.22,0,0,0.01073943662
600985.SH,20070614,20070620,1.0,0,0,0.008230452675
600985.SH,20060620,20060626,0.9,0,0,0.017077798861
600985.SH,20050708,20050714,0.8,0,0,0.018475750577
