fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
000042.SZ,202510,20250930,0.0925,1.88,2.7334962181,0.1716692204,0,0,91.0705756808
000042.SZ,202508,20250630,0.285,5.66,11.0673664665,0.5832737442,0,0,90.2606275076
000042.SZ,202504,20250331,0.2087,4.1,13.3699163535,0.4526075229,0,0,89.5682958434
000042.SZ,202504,20241231,-3.0454,-44.93,-57.9514398003,-8.1383076781,0,0,89.9755693331
000042.SZ,202410,20240930,-0.7801,-9.47,-13.9513441619,-1.744901832,0,0,83.6559443195
000042.SZ,202408,20240630,-0.625,-7.52,-18.4319445631,-1.3687855518,0,0,83.9981893792
000042.SZ,202404,20240331,0.1291,1.49,4.808302983,0.2633908628,0,0,81.8767825292
000042.SZ,202404,20231231,-2.7749,-26.66,-27.765937342,-6.2571251832,0,0,81.9804795318
000042.SZ,202310,20230930,-0.1595,-1.39,-3.4071488159,-0.4132074997,0,0,78.4011364733
000042.SZ,202308,20230630,-0.0296,-0.25,-1.6603274612,-0.1684411271,0,0,78.2634320463
000042.SZ,202304,20230331,0.0916,0.78,1.4501056784,0.1004360564,0,0,77.9883086264
000042.SZ,202304,20221231,0.12,0.99,0.1286299399,0.0233238078,0,0,77.6046386955
000042.SZ,202210,20220930,0.4348,3.53,4.3033617755,0.6592865909,0,0,77.5260821073
000042.SZ,202208,20220630,0.3887,3.17,5.4829834958,0.6402206619,0,0,78.098826989
000042.SZ,202204,20220331,0.0546,0.45,5.0600032894,0.1437598524,0,0,79.3863086331
000042.SZ,202204,20211231,0.3097,2.59,0.7530128154,0.152144828,0,0,80.1427071863
000042.SZ,202110,20210930,0.5001,4.15,3.6198546775,0.4952943262,0,0,80.6407098304
000042.SZ,202108,20210630,0.4175,3.47,4.9626438522,0.4520210612,0,0,80.2985988723
000042.SZ,202104,20210331,-0.1882,-1.6,-9.7459383244,-0.4092761378,0,0,81.1912125099
000042.SZ,202104,20201231,0.4232,3.6009,1.4954111073,0.3571220856,0,0,81.5568514095
000042.SZ,202010,20200930,0.1476,1.27,0.8724705814,0.1085871597,0,0,82.5393044712
000042.SZ,202008,20200630,0.2336,1.99,3.086960484,0.2367294924,0,0,82.4186464621
000042.SZ,202004,20200331,-0.1126,-1.0,-14.2178583625,-0.2126101008,0,0,82.7595682833
000042.SZ,202004,20191231,1.184,10.56,9.3379121494,1.477229351,0,0,82.249666574
000042.SZ,201910,20190930,1.393,12.46,20.9244767925,1.768494532,0,0,81.6275062419
000042.SZ,201908,20190630,0.304,2.74,5.1665289926,0.2668299496,0,0,83.1139243512
000042.SZ,201904,20190331,0.3488,3.14,14.2620106464,0.4451233521,0,0,82.3930016281
000042.SZ,201904,20181231,0.6719,6.53,5.224668982,0.9254966618,0,0,83.3524971494
000042.SZ,201810,20180930,1.1395,11.24,10.6192597759,1.6873884648,0,0,83.2117558001
000042.SZ,201808,20180630,1.0801,10.6,11.9309283159,1.6137571672,0,0,82.9346005509
000042.SZ,201804,20180331,0.4005,4.08,17.8240455321,0.6155095737,0,0,84.0166130297
000042.SZ,201804,20171231,0.9256,10.01,7.0358256356,1.6732187507,0,0,84.2186314546
000042.SZ,201710,20170930,0.3679,4.09,6.0817849095,0.6908945632,0,0,84.9999053434
000042.SZ,201708,20170630,0.2276,2.54,4.6305874754,0.4674170282,0,0,82.9413512974
000042.SZ,201704,20170331,0.0389,0.44,2.1335965535,0.0754080746,0,0,81.9604840501
000042.SZ,201704,20161231,0.3959,4.57,2.7297557809,0.8238301776,0,0,79.9011621713
000042.SZ,201610,20160930,0.125,1.47,1.2959879774,0.2515105968,0,0,81.4985144689
000042.SZ,201608,20160630,0.0403,0.47,0.6119086157,0.0754013013,0,0,81.1351530347
000042.SZ,201604,20160331,0.0683,0.79,2.2355925324,0.1626702694,0,0,79.7893943807
000042.SZ,201603,20151231,0.8377,11.61,7.9212660383,1.9584352124,0,0,77.1898157049
000042.SZ,201510,20150930,0.8657,11.88,13.1164738216,1.997244505,0,0,85.1340391849
000042.SZ,201508,20150630,0.8731,11.99,17.8663730072,2.2731477656,0,0,82.2306916258
000042.SZ,201504,20150331,0.9639,13.06,22.4114134974,2.8470809883,0,0,76.8201108309
000042.SZ,201503,20141231,0.6404,9.66,10.0751272075,2.5422431553,0,0,79.5963163242
000042.SZ,201410,20140930,0.6385,9.6,17.5718487715,2.8361963831,0,0,75.672480935
000042.SZ,201408,20140630,0.5868,8.89,20.8904868768,2.6835659702,0,0,74.6958254222
000042.SZ,201404,20140331,0.4802,7.23,23.3699348367,2.7597530342,0,0,61.9695230067
000042.SZ,201403,20131231,0.8467,13.76,18.323777009,5.2272666943,0,0,61.6542023617
000042.SZ,201310,20130930,0.5046,8.37,27.2399142115,3.0560083754,0,0,65.1372794995
000042.SZ,201308,20130630,0.4382,7.31,35.5782439415,2.6955683742,0,0,64.4721373175
000042.SZ,201304,20130331,0.6809,5.48,56.5148541205,2.1020210923,0,0,63.2401907698
000042.SZ,201304,20121231,1.72,14.2,15.2646440954,5.6133763312,0,0,61.3915299509
000042.SZ,201210,20120930,1.5438,13.84,19.9610547063,4.9843764649,0,0,63.1303940538
000042.SZ,201208,20120630,0.9658,8.87,19.5489577653,3.2555701045,0,0,61.6474777782
000042.SZ,201204,20120331,0.8767,7.92,22.8485922414,2.9703662728,0,0,60.2563014963
000042.SZ,201204,20111231,1.3325,13.06,16.6471948401,4.575428003,0,0,64.6757157688
000042.SZ,201110,20110930,0.8457,8.4,17.0246065087,2.9071609792,0,0,65.887319768
000042.SZ,201108,20110630,0.7063,7.08,19.2006878486,2.4768356102,0,0,64.7343476185
000042.SZ,201104,20110331,0.6306,6.12,21.962502389,2.2224933388,0,0,62.455757117
000042.SZ,201104,20101231,1.5114,16.3,25.0129796497,5.4560099655,0,0,64.8745899336
000042.SZ,201010,20100930,0.8966,9.21,23.9658818748,3.3151046025,0,0,65.3132264924
000042.SZ,201008,20100630,0.3387,3.93,12.7378311677,1.2629722605,0,0,67.5445077106
000042.SZ,201004,20100331,0.1542,1.77,13.8685194728,0.5701721909,0,0,67.3705222697
