fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002167.SZ,202510,20250930,0.0499,2.23,4.1725621729,1.5587495154,0,0,21.7639752307
002167.SZ,202508,20250630,0.0375,1.69,4.6418039972,1.1372296025,0,0,27.0773559305
002167.SZ,202504,20250331,0.0243,1.1,6.6271112546,0.7013751191,0,0,34.7076351659
002167.SZ,202504,20241231,0.23,11.15,9.5341443051,4.7845818773,0,0,37.288368631
002167.SZ,202410,20240930,-0.0542,-2.9,-5.3311769212,-1.9673298685,0,0,57.7398568221
002167.SZ,202408,20240630,-0.0792,-4.22,-9.9465404989,-2.4112081967,0,0,58.5482794395
002167.SZ,202404,20240331,-0.045,-2.35,-8.7866621281,-1.1148458913,0,0,60.3603329767
002167.SZ,202404,20231231,-0.1,-5.32,-6.9146310002,-3.0497879817,0,0,59.9720366575
002167.SZ,202310,20230930,-0.0102,-0.52,-1.3868796278,-0.4281548671,0,0,61.0633835475
002167.SZ,202308,20230630,0.0363,1.81,2.8805562899,0.6333770054,0,0,59.2116405481
002167.SZ,202304,20230331,0.0136,0.68,2.2400690192,0.2404570104,0,0,57.2427432813
002167.SZ,202304,20221231,0.14,7.21,6.7995519908,3.5521890904,0,0,55.3990040349
002167.SZ,202210,20220930,0.1783,9.53,12.2695915057,5.2127039694,0,0,47.060792833
002167.SZ,202208,20220630,0.1675,8.96,16.5714579009,5.2405027564,0,0,42.2934587142
002167.SZ,202204,20220331,0.0851,4.61,16.2383527903,2.693885451,0,0,43.6985607153
002167.SZ,202203,20211231,0.21,12.59,11.6935404777,6.8009990467,0,0,42.1719678121
002167.SZ,202110,20210930,0.1743,10.56,12.3239816448,5.6131786698,0,0,42.0779163017
002167.SZ,202108,20210630,0.0837,5.22,10.0551614274,2.7555355798,0,0,42.1529855265
002167.SZ,202104,20210331,0.0022,0.14,0.4189637001,0.0474644398,0,0,52.2563570429
002167.SZ,202104,20201231,-0.26,-21.38,-20.2264964009,-6.8546933225,0,0,54.5103473682
002167.SZ,202010,20200930,-0.07,-5.0,-8.12612374,-1.8334422514,0,0,67.9931488856
002167.SZ,202007,20200630,-0.08,-5.74,-17.1449867608,-2.039549965,0,0,67.3080669466
002167.SZ,202004,20200331,-0.07,-5.44,-31.3344021168,-2.2003684803,0,0,67.1510386223
002167.SZ,202003,20191231,-0.33,-21.89,-47.6721323238,-9.6519434378,0,0,64.1057253252
002167.SZ,201910,20190930,0.01,0.51,2.4015401408,0.336314175,0,0,56.9873036387
002167.SZ,201908,20190630,0.01,0.46,3.7804320256,0.3595228369,0,0,56.7728783114
002167.SZ,201904,20190331,0.003,0.18,2.1650901199,0.0931363628,0,0,56.9534402667
002167.SZ,201903,20181231,0.02,1.02,2.133033607,0.3966267668,0,0,58.8012631042
002167.SZ,201810,20180930,0.02,1.45,4.1168821907,0.6329544166,0,0,59.8788785679
002167.SZ,201808,20180630,0.02,1.33,4.1836305667,0.4556595613,0,0,62.1052083641
002167.SZ,201804,20180331,0.02,1.25,8.3131069325,0.4185656063,0,0,62.2120140858
002167.SZ,201804,20171231,-0.06,-3.73,-4.503846414,-1.3515012858,0,0,66.4228704449
002167.SZ,201710,20170930,0.03,1.84,4.5192766641,0.7972757331,0,0,65.8061518373
002167.SZ,201708,20170630,0.03,1.45,5.1796939734,0.625074576,0,0,61.8040573169
002167.SZ,201704,20170331,0.01,0.31,2.9535131444,0.1513689879,0,0,62.0402207462
002167.SZ,201704,20161231,0.04,2.41,3.2145063073,0.9822422317,0,0,61.6608343824
002167.SZ,201610,20160930,0.005,0.3,1.1172053586,0.1496148686,0,0,64.1680307204
002167.SZ,201608,20160630,-0.02,-1.24,-4.0173922811,-0.4090530445,0,0,64.0382131086
002167.SZ,201604,20160331,-0.02,-1.38,-16.0437984537,-0.5098854396,0,0,66.6166786232
002167.SZ,201604,20151231,-0.45,-23.26,-63.4719011242,-12.6539014315,0,0,62.9436511706
002167.SZ,201510,20150930,-0.1,-4.81,-21.720214394,-2.1071061383,0,0,56.409702295
002167.SZ,201508,20150630,-0.07,-3.3,-26.456731752,-1.5826987325,0,0,54.2820711465
002167.SZ,201504,20150331,-0.04,-1.74,-19.6482804618,-0.8191763956,0,0,53.4912063717
002167.SZ,201504,20141231,0.01,0.27,0.7013130989,0.1965271533,0,0,53.6617275684
002167.SZ,201410,20140930,0.0022,0.07,1.5575615262,0.2888558188,0,0,56.1825689692
002167.SZ,201408,20140630,-0.06,-1.88,-5.8577298347,-0.7147949395,0,0,57.1294853775
002167.SZ,201404,20140331,-0.05,-1.47,-15.4735596819,-0.710880177,0,0,56.3939180762
002167.SZ,201403,20131231,-0.17,-4.78,-17.4132947002,-3.2940489946,0,0,54.6930621762
002167.SZ,201310,20130930,0.06,1.63,5.8727460029,0.8888505984,0,0,47.3175905414
002167.SZ,201308,20130630,0.06,1.63,7.7626115593,0.8586673124,0,0,46.5579268038
002167.SZ,201304,20130331,0.02,0.43,6.9460327155,0.2315279819,0,0,46.613052358
002167.SZ,201304,20121231,0.02,0.6,1.2184737086,0.2578587318,0,0,49.0695332869
002167.SZ,201210,20120930,0.14,3.76,12.9330229627,2.3354278731,0,0,32.8947394664
002167.SZ,201208,20120630,0.11,2.98,13.7440162322,1.8245134429,0,0,36.2467172344
002167.SZ,201204,20120331,0.03,0.81,10.0616651066,0.4609473781,0,0,39.0311846534
002167.SZ,201204,20111231,0.24,8.83,16.0902577603,4.9284543122,0,0,31.3468933614
002167.SZ,201110,20110930,0.43,7.8,19.6885830917,4.5454871438,0,0,32.9235188168
002167.SZ,201107,20110630,0.16,5.7,21.6124077463,3.2762232144,0,0,34.4545058487
002167.SZ,201104,20110331,0.11,3.32,17.1018706545,1.484749624,0,0,54.6494893242
002167.SZ,201104,20101231,0.25,7.95,12.2969133608,3.813777804,0,0,55.8689210352
002167.SZ,201010,20100930,0.16,5.44,11.224876449,2.8738371475,0,0,42.659543787
002167.SZ,201007,20100630,0.11,3.68,14.3877010611,2.0001301021,0,0,44.6855032368
002167.SZ,201004,20100331,0.03,0.95,8.7142936078,0.5218514393,0,0,43.133758588
002167.SZ,201104,20091231,0.18,6.8,11.2624159744,4.0757855831,0,0,46.5576654967
002167.SZ,201010,20090930,0.33,,11.4071326312,3.0989185275,0,0,36.6013194386
002167.SZ,201007,20090630,0.2,6.8,11.3676064687,1.8435043758,0,0,31.5477322953
002167.SZ,201004,20090331,0.08,1.61,8.7507685082,0.8688757611,0,0,45.5849959727
002167.SZ,201001,20081231,0.39,11.22,13.3039909202,6.6464086815,0,0,47.334954795
002167.SZ,200910,20080930,0.29,,14.0129207073,5.5803455277,0,0,36.7228273231
002167.SZ,200908,20080630,0.26,5.97,15.8490278777,3.8933179502,0,0,36.1033590015
002167.SZ,200904,20080331,0.11,,15.1276179192,1.7091864312,0,0,31.045815793
002167.SZ,200904,20071231,0.51,15.99,13.0032152074,8.7643094343,0,0,31.1459739064
002167.SZ,200810,20070930,0.44,,13.7566450575,7.7625900558,0,0,23.6717131514
002167.SZ,200808,20070630,0.35,,16.3777458302,7.8350045139,0,0,37.4019663207
002167.SZ,200804,20070331,0.16,5.97,16.9391983178,3.5204626711,0,0,40.0532461097
002167.SZ,200803,20061231,0.51,21.95,14.1909135893,11.8248161999,0,0,42.0453542127
002167.SZ,200710,20060930,0.38,,14.5541553982,,0,0,
002167.SZ,200709,20060630,0.22,,13.3894951033,,0,0,
002167.SZ,200708,20051231,0.35,18.49,11.7530059794,8.6061810993,0,0,50.4770449219
002167.SZ,200708,20041231,0.22,14.03,9.7104301716,11.3812439011,0,0,56.5798997483
