fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601838.SH,202510,20250930,2.24,11.4,53.446835158,0.7203948473,0,0,92.650291246
601838.SH,202508,20250630,1.57,7.94,53.9262852709,0.5046305843,0,0,93.5482574627
601838.SH,202504,20250331,0.71,3.7,51.7775264055,0.2330341642,0,0,93.3587099151
601838.SH,202504,20241231,3.28,17.81,55.9154881223,1.0976729136,0,0,93.128282782
601838.SH,202410,20240930,2.37,13.16,52.4256511053,0.7816038468,0,0,93.6917647041
601838.SH,202408,20240630,1.62,9.02,53.2346711803,0.5382619678,0,0,93.8165048962
601838.SH,202404,20240331,0.75,4.26,50.5682507476,0.2512152838,0,0,93.670973526
601838.SH,202404,20231231,3.01,18.78,53.7822843585,1.1620261335,0,0,93.4643699441
601838.SH,202310,20230930,2.16,13.75,48.8392732054,0.8236850281,0,0,93.6127774944
601838.SH,202308,20230630,1.49,9.54,50.1935483058,0.5731480787,0,0,93.3565519974
601838.SH,202304,20230331,0.68,4.46,47.6109883734,0.2654968041,0,0,93.5035175784
601838.SH,202304,20221231,2.69,19.48,49.6167096283,1.1913514831,0,0,93.3061340834
601838.SH,202210,20220930,1.87,13.88,44.2844200183,0.8057523174,0,0,93.6199929448
601838.SH,202208,20220630,1.23,9.29,44.5983891684,0.5363144512,0,0,93.8897308096
601838.SH,202204,20220331,0.6,4.58,44.4601973995,0.2677213151,0,0,93.4726776238
601838.SH,202204,20211231,2.09,17.6,43.7740655024,1.1024081053,0,0,93.2293367594
601838.SH,202110,20210930,1.42,12.25,39.0716229241,0.7337044054,0,0,93.3543928479
601838.SH,202108,20210630,0.94,8.18,39.6976579998,0.4883381474,0,0,93.5100317561
601838.SH,202104,20210331,0.46,4.09,40.6405983641,0.2445506578,0,0,93.3068860379
601838.SH,202104,20201231,1.67,15.94,41.2887632813,0.9956890293,0,0,92.9318754016
601838.SH,202010,20200930,1.16,11.32,40.3189013176,0.7019470827,0,0,94.0215839028
601838.SH,202008,20200630,0.76,7.45,40.4290611636,0.4697038679,0,0,93.9960922636
601838.SH,202004,20200331,0.39,3.89,41.2512411486,0.2499154654,0,0,93.5117147046
601838.SH,202004,20191231,1.54,16.63,43.6599355917,1.0575631407,0,0,93.619090909
601838.SH,201910,20190930,1.11,12.23,43.1241339349,0.7748557303,0,0,93.7335567259
601838.SH,201908,20190630,0.69,7.72,41.0532901215,0.4885565279,0,0,93.9151205999
601838.SH,201904,20190331,0.35,3.98,42.217135938,0.2532466421,0,0,93.5939746764
601838.SH,201904,20181231,1.3,16.04,40.1507592838,1.0041871576,0,0,93.646754946
601838.SH,201810,20180930,0.95,11.91,40.3727684964,0.740001459,0,0,93.8068672379
601838.SH,201808,20180630,0.6,7.56,39.0878153287,0.4676285633,0,0,93.9602688635
601838.SH,201804,20180331,0.3,3.81,40.1431312939,0.2320268217,0,0,93.7247005561
601838.SH,201804,20171231,1.2,16.83,40.5300722448,0.9837558031,0,0,94.2411579921
601838.SH,201712,20170930,0.86,12.34,42.9446343991,0.7294185197,0,0,94.1519280503
601838.SH,201712,20170630,0.51,7.4,40.1029022113,0.4469924858,0,0,93.9750160146
601838.SH,201804,20170331,0.26,3.84,41.2550369278,,0,0,
601838.SH,201712,20161231,0.79,12.24,29.999368205,0.7570609376,0,0,93.9094166733
601838.SH,201712,20160930,0.68,10.63,34.6157288156,,0,0,
601838.SH,201712,20151231,0.87,14.69,31.4907819223,0.9076065953,0,0,93.6912810548
601838.SH,201604,20141231,1.09,21.32,38.9030203944,1.2653458625,0,0,93.9382110775
601838.SH,201406,20131231,0.92,21.08,42.1150005312,1.187034835,0,0,94.1782976906
601838.SH,201404,20121231,0.78,21.44,45.2146377607,1.2054310102,0,0,94.6316858286
601838.SH,201304,20111231,0.74,24.31,48.4119504867,1.4448920094,0,0,93.9643430364
601838.SH,201105,20101231,0.5,,44.480811628,1.2676418425,0,0,94.0438691137
601838.SH,201105,20100630,0.23,,44.925626877,0.7133821529,0,0,92.3573557867
601838.SH,201105,20091231,0.33,,45.6996356278,1.2144993516,0,0,92.6006890328
601838.SH,201105,20081231,0.36,,30.6010523371,1.2029545538,0,0,90.8658730154
601838.SH,200806,20071231,0.25,,19.3643819332,0.7066224989,0,0,98.6412039327
601838.SH,200806,20061231,,,1.0593179461,0.0661824046,0,0,96.3753658234
601838.SH,200505,20041231,,,3.687333622,0.0981560955,0,0,95.274064372
601838.SH,200406,20031231,,,7.3361293379,0.2158098414,0,0,94.8729919952
601838.SH,200406,20021231,,,-1.8346053483,-0.0977293445,0,0,98.7832585675
