fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002549.SZ,20220520,20220527,0.5,0,0,0.003270111184
002549.SZ,20210618,20210625,0.5,0,0,0.005910165485
002549.SZ,20200603,20200610,1.0,0,0,0.012406947891
002549.SZ,20190514,20190521,1.0,0,0,0.016051364366
002549.SZ,20180523,20180530,0.5,0,0,0.007898894155
002549.SZ,20170630,20170707,1.0,1,1,0.011947431302
002549.SZ,20150527,20150603,0.0,4,4,0.0
002549.SZ,20140521,20140528,0.0,5,5,0.0
002549.SZ,20130313,20130320,1.2,5,5,0.007952286282
002549.SZ,20120328,20120406,1.2,5,5,0.005717008099
002549.SZ,20110609,20110616,1.2,5,0,0.002948402948
