fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601117.SH,20260126,20260130,1.0,0,0,0.011111111111
601117.SH,20250816,20250822,1.86,0,0,0.023048327138
601117.SH,20240709,20240715,1.78,0,0,0.023924731183
601117.SH,20230608,20230614,1.77,0,0,0.021851851852
601117.SH,20220607,20220613,1.46,0,0,0.014285714286
601117.SH,20210603,20210610,2.23,0,0,0.033086053412
601117.SH,20200709,20200715,1.87,0,0,0.030064308682
601117.SH,20190622,20190628,1.18,0,0,0.019001610306
601117.SH,20180620,20180627,0.95,0,0,0.014179104478
601117.SH,20170710,20170714,1.08,0,0,0.014693877551
601117.SH,20160709,20160715,0.87,0,0,0.014974182444
601117.SH,20150711,20150717,1.05,0,0,0.012773722628
601117.SH,20140710,20140717,1.0,0,0,0.018315018315
601117.SH,20130704,20130710,0.65,0,0,0.006863780359
601117.SH,20120703,20120710,0.5,0,0,0.009727626459
601117.SH,20110630,20110706,0.3,0,0,0.003397508494
601117.SH,20260325,,1.11,0,0,0.012157721796
