fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
000683.SZ,202510,20250930,0.29,7.22,17.9132229761,4.1248792251,0,0,50.1666180493
000683.SZ,202508,20250630,0.2,4.98,18.2120582884,2.9046363072,0,0,49.6031146558
000683.SZ,202504,20250331,0.09,2.31,17.1633700079,1.359835283,0,0,44.7707913283
000683.SZ,202504,20241231,0.49,13.11,21.6652164413,8.2139894451,0,0,45.3051156008
000683.SZ,202410,20240930,0.49,12.87,25.9910647336,7.8458182041,0,0,44.0127634926
000683.SZ,202407,20240630,0.32,8.63,26.1454387778,5.505416803,0,0,43.2218518713
000683.SZ,202404,20240331,0.15,4.12,27.549154404,2.5065536227,0,0,44.3202592979
000683.SZ,202404,20231231,0.39,10.88,17.8006441613,6.7040646179,0,0,47.407157331
000683.SZ,202310,20230930,0.42,11.49,23.2968760832,5.94190205,0,0,46.0212927598
000683.SZ,202308,20230630,0.29,8.08,23.7703564364,4.0738316615,0,0,47.0102567049
000683.SZ,202304,20230331,0.18,5.06,31.0892153606,2.5300580188,0,0,44.5100653379
000683.SZ,202303,20221231,0.73,21.61,29.0366352511,11.4060697152,0,0,44.0121795796
000683.SZ,202210,20220930,0.65,18.7,33.5953685643,10.4093265558,0,0,41.2226810459
000683.SZ,202208,20220630,0.45,12.95,33.6238469545,7.3084168818,0,0,32.5230898833
000683.SZ,202204,20220331,0.22,6.55,34.6032612295,3.5081264584,0,0,32.4294820627
000683.SZ,202203,20211231,1.36,51.75,46.7539383447,23.0225777596,0,0,46.1077754568
000683.SZ,202110,20210930,0.57,25.68,28.3422274981,10.7867398767,0,0,45.226710489
000683.SZ,202107,20210630,0.34,11.58,27.5660169312,6.8188968174,0,0,41.1901143493
000683.SZ,202104,20210331,0.09,3.2,19.2609211021,1.8610655906,0,0,45.5717955179
000683.SZ,202104,20201231,0.02,1.09,1.6422175357,0.5405514256,0,0,47.9072002322
000683.SZ,202010,20200930,-0.01,-0.52,-0.3295331299,-0.0793597531,0,0,44.0271351184
000683.SZ,202008,20200630,-0.02,-0.76,-1.6435936686,-0.2513214755,0,0,45.0475020189
000683.SZ,202004,20200331,-0.01,-0.49,-3.5567257369,-0.2144975018,0,0,46.8908538267
000683.SZ,202004,20191231,0.18,6.85,11.3469187833,3.7041755592,0,0,48.3047064977
000683.SZ,201910,20190930,0.16,6.38,14.5033037192,3.3741368524,0,0,52.3473116884
000683.SZ,201908,20190630,0.12,4.74,16.8927924493,2.5819242452,0,0,50.9454609397
000683.SZ,201904,20190331,0.06,2.56,18.8287774932,1.3587472025,0,0,51.4790197281
000683.SZ,201904,20181231,0.33,13.94,18.3609887339,7.1780228285,0,0,50.2392733129
000683.SZ,201810,20180930,0.23,9.9,17.5954149762,5.2718138669,0,0,49.5746914748
000683.SZ,201808,20180630,0.16,7.15,18.2145386961,3.8505130578,0,0,49.8702491703
000683.SZ,201804,20180331,0.08,3.48,18.2049702388,1.8553470616,0,0,51.7763884212
