fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000753.SZ,20251205,20251212,0.05,0,0,0.000580720093
000753.SZ,20250709,20250716,0.15,0,0,0.002692998205
000753.SZ,20241205,20241212,0.05,0,0,0.000982318271
000753.SZ,20240701,20240705,0.25,0,0,0.008741258741
000753.SZ,20230615,20230621,0.2,0,0,0.003824091778
000753.SZ,20220610,20220617,0.3,0,0,0.007957559682
000753.SZ,20210528,20210604,0.3,0,0,0.010714285714
000753.SZ,20190614,20190620,0.3,0,0,0.008823529412
000753.SZ,20170613,20170619,0.3,0,0,0.006263048017
000753.SZ,20150429,20150507,0.0,7,7,0.0
000753.SZ,20140612,20140619,0.5,0,0,0.012406947891
000753.SZ,20130531,20130607,0.2,3,3,0.003514938489
000753.SZ,20110602,20110610,0.5,0,0,0.007163323782
000753.SZ,20050616,20050624,1.0,0,0,0.035971223022
000753.SZ,20020702,20020709,2.0,6,6,0.013898540653
000753.SZ,20011110,20011116,0.5,0,0,0.004170141785
000753.SZ,19990527,19990602,0.0,7,2,0.0
000753.SZ,19980720,19980729,0.0,2,1,0.0
000753.SZ,20240420,,0.0,0,0,0.0
