fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000151.SZ,20200604,20200611,0.2,0,0,0.002312138728
000151.SZ,20190613,20190620,2.0,0,0,0.016736401674
000151.SZ,20180608,20180614,2.5,0,0,0.020145044319
000151.SZ,20170609,20170616,3.0,0,0,0.014641288433
000151.SZ,20160608,20160616,4.0,0,0,0.02306805075
000151.SZ,20150521,20150527,4.0,0,0,0.013764624914
000151.SZ,20140529,20140606,3.0,0,0,0.035971223022
000151.SZ,20130601,20130607,0.7,0,0,0.007874015748
000151.SZ,20110525,20110531,0.2,0,0,0.001974333662
000151.SZ,20100626,20100702,0.7,0,0,0.006487488415
000151.SZ,20090605,20090611,0.9,0,0,0.010123734533
000151.SZ,20080527,20080602,1.4,0,0,0.019283746556
000151.SZ,20070524,20070531,1.4,0,0,0.011093502377
000151.SZ,20060624,20060629,1.2,0,0,0.032
000151.SZ,20050616,20050622,1.3,0,0,0.039156626506
000151.SZ,20040709,20040715,1.0,0,0,0.020325203252
000151.SZ,20030611,20030618,1.3,0,0,0.015853658537
000151.SZ,20020529,20020604,2.2,0,0,0.022222222222
000151.SZ,20010929,20011011,0.0,5,5,0.0
000151.SZ,20010511,20010517,1.6,0,0,0.007410838351
