fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601088.SH,20251104,20251110,9.8,0,0,0.022410244683
601088.SH,20250630,20250707,22.6,0,0,0.055054811206
601088.SH,20240701,20240708,22.6,0,0,0.050110864745
601088.SH,20230628,20230705,25.5,0,0,0.081967213115
601088.SH,20220704,20220711,25.4,0,0,0.075934230194
601088.SH,20210705,20210712,18.1,0,0,0.090590590591
601088.SH,20200608,20200615,12.6,0,0,0.077395577396
601088.SH,20190701,20190708,8.8,0,0,0.042697719554
601088.SH,20180630,20180709,9.1,0,0,0.047150259067
601088.SH,20170703,20170710,4.6,0,0,0.020637056976
601088.SH,20160625,20160704,3.2,0,0,0.022535211268
601088.SH,20150606,20150615,7.4,0,0,0.029202841358
601088.SH,20140704,20140714,9.1,0,0,0.061569688769
601088.SH,20130628,20130708,9.6,0,0,0.05574912892
601088.SH,20120601,20120611,9.0,0,0,0.03615910004
601088.SH,20110603,20110613,7.5,0,0,0.026586316909
601088.SH,20100629,20100705,5.3,0,0,0.024435223605
601088.SH,20090616,20090622,4.6,0,0,0.016358463727
601088.SH,20080529,20080604,1.8,0,0,0.003739871182
