fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600566.SH,20250624,20250630,20.9,0,0,0.072143596824
600566.SH,20240611,20240617,13.0,0,0,0.035616438356
600566.SH,20230627,20230703,8.8,0,0,0.030303030303
600566.SH,20220519,20220526,6.8,0,0,0.028740490279
600566.SH,20210520,20210526,4.5,0,0,0.023388773389
600566.SH,20200417,20200424,12.3,0,0,0.054666666667
600566.SH,20190527,20190603,12.3,0,0,0.036070381232
600566.SH,20180525,20180601,10.0,0,0,0.018821757952
600566.SH,20170424,20170428,7.3,0,0,0.020863103744
600566.SH,20160414,20160420,7.0,0,0,0.028169014085
600566.SH,20150331,20150407,4.0,0,0,0.015804030028
600566.SH,20120508,20120516,0.1,0,0,0.001184834123
600566.SH,20110704,20110712,0.1,0,0,0.00089206066
600566.SH,20100512,20100518,0.1,3,3,0.001004016064
600566.SH,20090521,20090527,0.1,0,0,0.001278772379
600566.SH,20080605,20080612,0.1,0,0,0.001404494382
600566.SH,20070522,20070528,0.1,0,0,0.000832639467
600566.SH,20060522,20060526,0.2,0,0,0.004484304933
600566.SH,20050523,20050527,0.2,0,0,0.004914004914
600566.SH,20030523,20030529,0.5,0,0,0.004448398577
600566.SH,20020516,20020523,1.0,0,0,0.007027406887
