fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601668.SH,202510,20250930,0.92,8.03,3.1665334656,1.4947946242,0,0,76.0663478249
601668.SH,202508,20250630,0.73,6.44,3.6338686116,1.2224711462,0,0,76.2733514002
601668.SH,202504,20250331,0.36,3.18,3.2333582556,0.5567066694,0,0,75.6662164381
601668.SH,202504,20241231,1.11,10.37,2.8684554323,2.0594662266,0,0,75.8106338601
601668.SH,202410,20240930,0.96,9.04,3.2070567459,1.688988289,0,0,76.1618464865
601668.SH,202408,20240630,0.71,6.79,3.5129896298,1.318085352,0,0,76.2835217764
601668.SH,202404,20240331,0.35,3.38,3.2497990035,0.6082860902,0,0,74.7622615545
601668.SH,202404,20231231,1.31,13.36,3.2460279731,2.6471102981,0,0,74.8195350597
601668.SH,202310,20230930,1.05,10.78,3.3960565608,2.0618642526,0,0,74.7788502499
601668.SH,202308,20230630,0.7,7.3,3.5937448846,1.4596566843,0,0,75.4846189778
601668.SH,202304,20230331,0.35,3.73,3.3625977566,0.657660154,0,0,74.4827384354
601668.SH,202304,20221231,1.23,13.94,3.3678836663,2.7420236101,0,0,74.3531206561
601668.SH,202210,20220930,1.05,12.1,3.7248379089,2.2704197297,0,0,74.3203648742
601668.SH,202208,20220630,0.68,7.95,3.8809430622,1.6500065772,0,0,74.5843608335
601668.SH,202204,20220331,0.31,3.63,3.4397390592,0.6818121567,0,0,73.7219875047
601668.SH,202204,20211231,1.25,15.9,4.1142881868,3.3947890657,0,0,73.2111551195
601668.SH,202110,20210930,0.92,11.89,4.1644917964,2.441703038,0,0,73.973025893
601668.SH,202108,20210630,0.62,8.14,4.2781560796,1.7640652332,0,0,74.4376903184
601668.SH,202104,20210331,0.27,3.57,3.5282050484,0.6382408548,0,0,74.0751295323
601668.SH,202104,20201231,1.07,15.53,4.3918912658,3.3562381321,0,0,73.6748094671
601668.SH,202010,20200930,0.74,11.23,4.3709548004,2.2217165316,0,0,75.0912098196
601668.SH,202008,20200630,0.47,6.98,4.5228444493,1.5646357303,0,0,75.9472248057
601668.SH,202004,20200331,0.18,2.68,3.8263542255,0.4915235929,0,0,76.1788991052
601668.SH,202004,20191231,0.97,15.6,4.4515857342,3.2443789797,0,0,75.3331443792
601668.SH,201910,20190930,0.68,11.23,4.5248286631,2.3146654783,0,0,76.0225731466
601668.SH,201908,20190630,0.45,7.52,4.6900286141,1.693826544,0,0,76.5381411782
601668.SH,201904,20190331,0.21,3.54,3.9943816985,0.6267873414,0,0,77.0477876808
601668.SH,201904,20181231,0.87,15.97,4.6151144954,3.2436601725,0,0,76.9440882518
601668.SH,201810,20180930,0.62,11.5,4.5004128933,2.2443994573,0,0,78.6338521947
601668.SH,201808,20180630,0.42,7.97,4.6769787932,1.6565017048,0,0,78.7850229931
601668.SH,201804,20180331,0.19,3.7,3.892056483,0.663090974,0,0,77.6106541037
601668.SH,201804,20171231,0.76,15.82,4.4254563336,3.1702363712,0,0,77.9669328691
601668.SH,201710,20170930,0.59,12.4,4.4978339133,2.3756805266,0,0,79.3815500685
601668.SH,201708,20170630,0.41,8.64,4.8460798899,1.7763865639,0,0,79.2457839266
601668.SH,201704,20170331,0.24,3.63,3.8916869399,0.6606123631,0,0,78.1270319419
601668.SH,201704,20161231,0.96,15.87,4.289822837,3.3380304849,0,0,79.0942111068
601668.SH,201610,20160930,0.79,13.1,4.8881146551,2.7096892835,0,0,78.6445077487
601668.SH,201608,20160630,0.51,8.63,4.5665315106,1.9244746212,0,0,78.2311851967
601668.SH,201604,20160331,0.21,3.71,3.8719950283,0.7682678226,0,0,77.1561921977
601668.SH,201604,20151231,0.84,16.0,4.0817330603,3.6050759946,0,0,77.7856886482
601668.SH,201510,20150930,0.6,11.8,4.1134990014,2.5515259082,0,0,78.3664841231
601668.SH,201508,20150630,0.43,8.45,4.5750784731,1.9591738735,0,0,77.8912996221
601668.SH,201504,20150331,0.19,3.97,3.8756023533,0.8096295348,0,0,76.6163213092
601668.SH,201504,20141231,0.75,17.7,4.1469527033,3.895787146,0,0,78.5755468969
601668.SH,201410,20140930,0.57,13.6,3.9480391688,2.6155002253,0,0,79.8880757587
601668.SH,201408,20140630,0.4,9.6,4.3516820108,1.973778511,0,0,79.5232344692
601668.SH,201404,20140331,0.15,3.85,3.8373868919,0.7921140139,0,0,78.6732076596
601668.SH,201404,20131231,0.68,18.6,4.3024040701,4.0860017168,0,0,79.0126655232
601668.SH,201310,20130930,0.45,12.6,4.0622620969,2.773767908,0,0,79.5545577359
601668.SH,201308,20130630,0.29,8.33,4.261107621,1.8516824951,0,0,79.8768368501
601668.SH,201304,20130331,0.12,3.45,4.0122622724,0.7682624064,0,0,78.4620527774
601668.SH,201304,20121231,0.52,16.52,3.9853135478,3.9094769742,0,0,78.585942073
601668.SH,201210,20120930,0.36,11.3,3.8572127252,2.6959145158,0,0,78.6476594251
601668.SH,201208,20120630,0.24,7.71,3.9231253072,1.8216030107,0,0,78.4575244169
601668.SH,201204,20120331,0.08,2.72,3.4525576542,0.7013281431,0,0,76.6824905369
601668.SH,201204,20111231,0.45,16.33,3.9581357968,4.267561757,0,0,76.7303356205
601668.SH,201110,20110930,0.32,8.9,4.026093611,3.1411926491,0,0,76.9811053978
601668.SH,201108,20110630,0.22,8.11,4.0869579872,2.1253548878,0,0,75.9905869162
601668.SH,201104,20110331,0.07,2.82,3.815122971,0.8277787309,0,0,74.4488265212
601668.SH,201104,20101231,0.31,12.21,3.9713231969,4.2422882614,0,0,74.0386628028
601668.SH,201010,20100930,0.22,9.1,4.0408758367,2.9578697165,0,0,73.7249835165
601668.SH,201008,20100630,0.15,6.39,4.4368600941,2.1517727556,0,0,72.9831426563
601668.SH,201004,20100331,0.05,1.94,3.2582343755,0.6564431913,0,0,72.0589881774
601668.SH,201104,20091231,0.26,14.28,3.65069614,3.8001250471,0,0,69.2075511748
601668.SH,201010,20090930,0.17,,3.1892339392,2.3191935576,0,0,69.3310168518
601668.SH,201008,20090630,0.13,12.6,3.4656511722,1.8045573309,0,0,84.4613639992
601668.SH,200904,20090331,,,3.44171498,0.7297395199,0,0,83.8167775583
601668.SH,201004,20081231,0.15,19.48,2.2958671146,2.5073638282,0,0,84.9544321848
601668.SH,200812,20080930,,,2.5837925714,2.0356438358,0,0,84.5652163495
601668.SH,200812,20080630,0.1,,3.2094678286,1.7587827158,0,0,83.9071659598
601668.SH,200904,20080331,,,1.7225742854,,0,0,
601668.SH,200907,20071231,0.29,48.8,4.1978611492,5.0041293797,0,0,84.3193711128
601668.SH,200812,20070930,,,1.9824150668,,0,0,
601668.SH,200907,20061231,0.14,65.87,2.6945527552,3.3997391166,0,0,88.9479223845
601668.SH,200806,20051231,0.08,,2.2686186704,5.0112213237,0,0,91.0822382965
