fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601333.SH,202510,20250930,0.206,5.26,6.8547043024,3.9581586637,0,0,23.8897801158
601333.SH,202508,20250630,0.1565,4.03,7.9372384829,3.0245807363,0,0,24.3024048341
601333.SH,202504,20250331,0.066,1.71,6.8060101473,1.2901101411,0,0,23.7359339675
601333.SH,202503,20241231,0.15,3.96,3.9074308908,2.8685484101,0,0,25.974155084
601333.SH,202410,20240930,0.171,4.51,6.0364042573,3.2598143161,0,0,26.413816441
601333.SH,202408,20240630,0.1288,3.43,7.0525693301,2.4389243913,0,0,28.3641291144
601333.SH,202404,20240331,0.077,2.05,8.2949087586,1.4643530986,0,0,28.1824045953
601333.SH,202403,20231231,0.15,4.09,4.034733672,2.8458445525,0,0,29.2277874786
601333.SH,202310,20230930,0.144,3.95,5.3157613722,2.7553799883,0,0,28.7410162452
601333.SH,202308,20230630,0.0956,2.64,5.4797718395,1.8359323232,0,0,29.5332176423
601333.SH,202304,20230331,0.057,1.59,6.5973504485,1.0921186159,0,0,30.9723587363
601333.SH,202303,20221231,-0.28,-7.6,-9.9965097964,-5.356040895,0,0,31.824344058
601333.SH,202210,20220930,-0.14,-3.72,-6.5157468309,-2.6550073151,0,0,29.6936669824
601333.SH,202208,20220630,-0.108,-2.85,-8.0627919515,-2.0556016322,0,0,28.4609143581
601333.SH,202204,20220331,-0.056,-1.47,-7.9650503576,-1.0741515347,0,0,26.9216556651
601333.SH,202203,20211231,-0.14,-3.51,-4.8201324847,-2.6258092747,0,0,27.2675205482
601333.SH,202110,20210930,-0.036,-0.91,-1.7134751738,-0.6899044446,0,0,25.3262250255
601333.SH,202108,20210630,0.0006,0.02,0.0448411054,0.0118029846,0,0,23.2252997703
601333.SH,202104,20210331,-0.013,-0.33,-2.1085060754,-0.2527285194,0,0,23.8122957535
601333.SH,202103,20201231,-0.08,-1.94,-3.4135883069,-1.5150614336,0,0,23.4480026764
601333.SH,202010,20200930,-0.158,-3.92,-9.6624003594,-3.0620739624,0,0,23.3181829541
601333.SH,202008,20200630,-0.09,-2.13,-8.2194135583,-1.6712766922,0,0,22.9119979306
601333.SH,202004,20200331,-0.065,-1.6,-12.2431241049,-1.2611221989,0,0,20.9051569602
601333.SH,202003,20191231,0.11,2.58,3.5317418383,2.0691910617,0,0,21.0170555868
601333.SH,201910,20190930,0.123,3.0,5.602334707,2.4308993793,0,0,19.9595491299
601333.SH,201908,20190630,0.11,2.61,7.4614116853,2.1188917361,0,0,19.7853533704
601333.SH,201904,20190331,0.055,1.34,7.593388013,1.0826975402,0,0,19.6799310694
601333.SH,201903,20181231,0.11,2.72,3.9289561943,2.2451691557,0,0,18.6030846744
601333.SH,201810,20180930,0.136,3.33,6.5836586413,2.8087506954,0,0,15.6199906405
601333.SH,201808,20180630,0.09,2.25,6.8388056247,1.9024796753,0,0,16.8443760307
601333.SH,201804,20180331,0.063,1.55,9.117911983,1.3078941829,0,0,14.55212954
601333.SH,201803,20171231,0.14,3.59,5.5193101386,3.0263236509,0,0,15.7001840913
601333.SH,201710,20170930,0.125,3.14,6.7303084932,2.7120865957,0,0,12.7259062217
601333.SH,201708,20170630,0.07,1.8,6.0178307388,1.5539966145,0,0,13.3540390442
601333.SH,201704,20170331,0.04,1.0,6.5306619881,0.8601505083,0,0,13.0686057857
601333.SH,201703,20161231,0.16,4.18,6.676313027,3.5600607614,0,0,14.7251767991
601333.SH,201610,20160930,0.154,3.93,8.5756170596,3.4319712192,0,0,10.8222275143
601333.SH,201608,20160630,0.1,2.46,8.4132703508,2.142148884,0,0,12.5555513703
601333.SH,201604,20160331,0.046,1.18,8.1087168145,1.0255541482,0,0,11.8341162646
601333.SH,201603,20151231,0.15,3.96,6.7617648691,3.4036796219,0,0,14.0843802422
601333.SH,201510,20150930,0.125,3.27,7.7476064159,2.863177221,0,0,11.2826812523
601333.SH,201508,20150630,0.07,1.73,6.2761585105,1.5149358815,0,0,12.1957248269
601333.SH,201504,20150331,0.037,0.98,7.1282608515,0.8612115121,0,0,10.9165061183
601333.SH,201503,20141231,0.09,2.48,4.46683045,2.073513501,0,0,12.2809907447
601333.SH,201410,20140930,0.092,2.43,5.8817747958,1.9460004506,0,0,20.0784379047
601333.SH,201408,20140630,0.05,1.23,4.5850668473,0.9848684893,0,0,21.0509095313
601333.SH,201404,20140331,0.014,0.36,2.7637286746,0.2936450169,0,0,18.5857525096
601333.SH,201403,20131231,0.18,4.85,8.0444760685,3.8459838885,0,0,19.6726864449
601333.SH,201310,20130930,0.14,3.75,8.4057711859,2.9873396319,0,0,19.0813846954
601333.SH,201308,20130630,0.09,2.48,8.4937752439,1.9745375351,0,0,20.3591229834
601333.SH,201304,20130331,0.038,1.03,7.2261218449,0.8163927058,0,0,19.9614894113
601333.SH,201303,20121231,0.19,5.16,8.7264375103,4.0476173895,0,0,20.9057873421
601333.SH,201210,20120930,0.15,4.23,9.6661053806,3.3304739983,0,0,20.9192175109
601333.SH,201208,20120630,0.1,2.65,9.6641845411,2.0990020955,0,0,21.628089776
601333.SH,201204,20120331,0.043,1.19,8.7128082809,0.9357711659,0,0,20.3694096361
601333.SH,201203,20111231,0.25,7.29,12.2686868412,5.738957274,0,0,21.1751043115
601333.SH,201110,20110930,0.21,6.04,13.7155369023,4.7733608562,0,0,21.2582759687
601333.SH,201108,20110630,0.13,3.72,13.1881654007,2.9648446842,0,0,21.18267163
601333.SH,201104,20110331,0.059,1.72,12.2478422454,1.3572495534,0,0,20.4080050095
601333.SH,201103,20101231,0.22,6.57,11.5299198695,5.1857781902,0,0,20.8528948494
601333.SH,201010,20100930,0.175,5.26,12.5598472826,4.1727075553,0,0,20.5946414886
601333.SH,201008,20100630,0.1,2.94,10.9477302489,2.324870899,0,0,22.3073767572
