fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601919.SH,20251016,20251024,5.6,0,0,0.037209302326
601919.SH,20250617,20250625,10.3,0,0,0.063619518221
601919.SH,20240926,20241010,5.2,0,0,0.034689793195
601919.SH,20240612,20240620,2.3,0,0,0.014762516046
601919.SH,20231212,20231220,5.1,0,0,0.048158640227
601919.SH,20230616,20230628,13.9,0,0,0.127874885005
601919.SH,20221207,20221214,20.1,0,0,0.154973014649
601919.SH,20220615,20220621,8.7,0,0,0.058038692462
601919.SH,20210708,20210714,0.0,3,3,0.0
601919.SH,20110614,20110621,0.9,0,0,0.011097410604
601919.SH,20090623,20090701,2.9,0,0,0.021370670597
601919.SH,20080611,20080617,1.8,0,0,0.009183673469
601919.SH,20260320,,4.4,0,0,0.028833551769
