fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601588.SH,20240702,20240708,0.2,0,0,0.014285714286
601588.SH,20220628,20220704,0.1,0,0,0.004329004329
601588.SH,20210625,20210702,0.3,0,0,0.012875536481
601588.SH,20200629,20200703,1.5,0,0,0.050505050505
601588.SH,20190620,20190627,1.2,0,0,0.030690537084
601588.SH,20180621,20180628,1.1,0,0,0.030303030303
601588.SH,20170621,20170629,0.6,0,0,0.009554140127
601588.SH,20160607,20160616,0.6,0,0,0.014150943396
601588.SH,20150611,20150617,0.6,0,0,0.006535947712
601588.SH,20140611,20140617,0.6,0,0,0.02371541502
601588.SH,20130702,20130708,0.6,0,0,0.019933554817
601588.SH,20120626,20120702,0.3,0,0,0.010526315789
601588.SH,20110704,20110711,0.2,0,0,0.005494505495
601588.SH,20100713,20100720,0.3,0,0,0.007518796992
601588.SH,20090612,20090618,0.3,0,0,0.005226480836
601588.SH,20080519,20080523,0.3,0,0,0.003367003367
601588.SH,20070619,20070625,0.4,0,0,0.003051106026
