fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601233.SH,20250703,20250710,1.0,0,0,0.009157509158
601233.SH,20240710,20240717,0.43,0,0,0.002897574124
601233.SH,20220701,20220707,3.3,0,0,0.020979020979
601233.SH,20210701,20210707,1.3,0,0,0.005394190871
601233.SH,20200702,20200708,2.35,0,0,0.016117969822
601233.SH,20190424,20190430,1.2,0,0,0.007761966365
601233.SH,20180509,20180515,1.4,4,4,0.005647438483
601233.SH,20170614,20170620,2.8,0,0,0.022292993631
601233.SH,20160930,20161014,0.5,0,0,0.00415282392
601233.SH,20150626,20150703,0.35,0,0,0.002164502165
601233.SH,20140627,20140703,0.23,0,0,0.003674121406
601233.SH,20130417,20130423,1.0,0,0,0.014556040757
601233.SH,20110831,20110906,8.0,10,10,0.024045686805
