fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
688599.SH,202510,20250930,-1.95,-17.36,-8.2801716472,-3.3400197026,0,0,77.9914162312
688599.SH,202508,20250630,-1.34,-11.66,-9.1618721644,-2.2796923757,0,0,76.7873483242
688599.SH,202504,20250331,-0.61,-5.12,-8.8187550806,-1.0184158569,0,0,74.9721356569
688599.SH,202504,20241231,-1.59,-11.94,-4.201865982,-2.7618473402,0,0,73.9847557958
688599.SH,202410,20240930,-0.39,-2.77,-1.1949161369,-0.5897826396,0,0,74.5704355809
688599.SH,202408,20240630,0.24,1.69,1.3181783229,0.4338935574,0,0,74.3430410095
688599.SH,202404,20240331,0.24,1.62,2.7529031323,0.3973242041,0,0,71.729676503
688599.SH,202404,20231231,2.55,18.97,5.2845840807,5.6991043813,0,0,69.6299868279
688599.SH,202310,20230930,2.34,17.38,6.7952454763,5.0568598482,0,0,71.6084523658
688599.SH,202308,20230630,1.63,12.41,7.6657777865,3.6550182597,0,0,70.290181244
688599.SH,202304,20230331,0.81,6.46,8.6418896803,1.862529031,0,0,70.9588409568
688599.SH,202304,20221231,1.72,16.16,4.296126607,4.7602789372,0,0,67.9951913945
688599.SH,202210,20220930,1.13,11.09,3.9289971353,3.0977380075,0,0,69.7857888773
688599.SH,202208,20220630,0.6,6.26,3.6816373311,1.8271260261,0,0,69.8286718064
688599.SH,202204,20220331,0.26,3.1,3.7845164275,0.850704548,0,0,68.5064855816
688599.SH,202204,20211231,0.87,11.27,4.1590949713,3.3903453592,0,0,71.413863343
688599.SH,202110,20210930,0.56,7.38,3.7790216621,2.1992632021,0,0,72.4022040636
688599.SH,202108,20210630,0.34,4.56,3.6475272994,1.4915057461,0,0,69.6936383555
688599.SH,202104,20210331,0.11,1.52,2.9049022264,0.5109194365,0,0,68.9859312732
688599.SH,202103,20201231,0.64,8.94,4.1917902597,3.0122322166,0,0,65.562774984
688599.SH,202010,20200930,0.45,6.34,4.2600887866,2.1649446983,0,0,63.6643778373
688599.SH,202008,20200630,0.28,4.03,4.0584373302,1.2941931597,0,0,63.281753312
688599.SH,202005,20200331,0.09,1.27,2.764034651,0.4071491441,0,0,66.447422296
688599.SH,202005,20191231,0.36,5.53,3.0111243744,2.1315482998,0,0,65.0017430752
688599.SH,202003,20190930,0.22,3.23,2.5306050219,1.3353400286,0,0,63.8379924789
688599.SH,201912,20190630,0.08,1.25,1.4475408026,0.4998064879,0,0,63.2589964305
688599.SH,201905,20181231,0.32,5.05,2.2860355969,1.7212023435,0,0,59.3273714223
688599.SH,201912,20180930,,,,,0,0,
688599.SH,201905,20171231,0.37,4.61,2.2474066737,1.5851262672,0,0,69.1926074361
688599.SH,201905,20161231,,6.01,2.3461610191,2.8475133933,0,0,75.5611542177
