fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002171.SZ,20241026,20241101,0.7,0,0,0.011006289308
002171.SZ,20240612,20240618,1.5,0,0,0.021613832853
002171.SZ,20230608,20230615,1.5,0,0,0.021489971347
002171.SZ,20220608,20220615,2.5,0,0,0.029239766082
002171.SZ,20210524,20210531,1.0,0,0,0.012406947891
002171.SZ,20200520,20200526,1.0,0,0,0.012820512821
002171.SZ,20180720,20180726,1.020146,0,0,0.01504640118
002171.SZ,20170920,20170926,0.0,10,10,0.0
002171.SZ,20170728,20170804,2.0,0,0,0.011918951132
002171.SZ,20160514,20160520,0.2,0,0,0.001396648045
002171.SZ,20150520,20150526,0.5,0,0,0.001682935039
002171.SZ,20140430,20140509,0.05,0,0,0.000708215297
002171.SZ,20120518,20120525,0.2,0,0,0.001749781277
002171.SZ,20110223,20110301,2.0,10,10,0.006157635468
002171.SZ,20100618,20100628,0.4,0,0,0.00304414003
002171.SZ,20080602,20080611,0.2,2,2,0.001344989913
