fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
000415.SZ,202510,20250930,-0.2219,-4.55,-0.7581566726,-0.1066525474,0,0,83.9146081389
000415.SZ,202508,20250630,-0.3264,-6.73,-4.5852721047,-0.455768685,0,0,83.9925619617
000415.SZ,202504,20250331,0.1082,2.12,5.9185136371,0.3484210341,0,0,83.4904682762
000415.SZ,202504,20241231,0.1462,2.96,6.1597819463,0.8640595692,0,0,82.9710589452
000415.SZ,202410,20240930,0.2571,5.29,9.6060184167,0.91026088,0,0,82.6440741156
000415.SZ,202408,20240630,0.1158,2.37,7.5045512369,0.4580824829,0,0,82.3560936314
000415.SZ,202404,20240331,0.0629,1.3,7.4739673319,0.2447771129,0,0,82.2041485914
000415.SZ,202404,20231231,0.2072,4.47,5.4021783503,0.6927675051,0,0,82.5602116593
000415.SZ,202310,20230930,0.1373,2.92,4.8138354904,0.4228227268,0,0,82.3560741863
000415.SZ,202308,20230630,0.0851,1.81,4.3585166767,0.2237487152,0,0,82.4660270806
000415.SZ,202304,20230331,0.0397,0.89,5.7322146231,0.1436666706,0,0,83.2752954842
000415.SZ,202304,20221231,-0.3219,-7.45,-7.4257920454,-0.9261804873,0,0,83.586721873
000415.SZ,202210,20220930,-0.0407,-0.9,-1.1398979862,-0.099442249,0,0,82.4196562903
000415.SZ,202208,20220630,-0.1211,-2.81,-8.2929987941,-0.4008908424,0,0,83.3873461904
000415.SZ,202204,20220331,-0.1196,-2.92,-15.267330308,-0.4088600844,0,0,83.9703654894
000415.SZ,202204,20211231,-0.1998,-4.67,-4.2139912375,-0.4529919051,0,0,83.9347003739
000415.SZ,202110,20210930,-0.0558,-1.27,-1.0966910757,-0.0770259791,0,0,83.28504809
000415.SZ,202108,20210630,-0.1919,-4.45,-11.6492497236,-0.5546976284,0,0,83.9987590521
000415.SZ,202104,20210331,-0.0655,-1.48,-6.7885745263,-0.1559445054,0,0,83.6483059691
000415.SZ,202104,20201231,-1.2492,-23.73,-31.3502351271,-3.3332142316,0,0,83.3928187576
000415.SZ,202010,20200930,-0.5107,-8.89,-14.2105377591,-1.2045174144,0,0,82.1607230931
000415.SZ,202008,20200630,-0.407,-6.89,-14.6754144006,-0.9132004241,0,0,82.1765372935
000415.SZ,202004,20200331,0.0616,1.0,7.2258030052,0.2515410898,0,0,81.4469402232
000415.SZ,202004,20191231,0.2992,5.01,8.5636912661,1.2053722337,0,0,79.446727783
000415.SZ,201910,20190930,0.3367,5.58,12.3632088842,1.167343396,0,0,79.3933542443
000415.SZ,201908,20190630,0.2921,4.92,13.8303596715,0.9512729877,0,0,79.3747398995
000415.SZ,201904,20190331,0.205,3.5,21.2729793631,0.6211026719,0,0,79.254329155
000415.SZ,201904,20181231,0.3686,6.8,6.4524846925,0.9089784787,0,0,80.7245826336
000415.SZ,201810,20180930,0.3938,7.26,8.7166453603,0.8614236728,0,0,86.5914521804
000415.SZ,201808,20180630,0.2085,3.98,7.0203351182,0.4707639252,0,0,87.326865066
000415.SZ,201804,20180331,0.0877,1.73,7.9604259784,0.1993100449,0,0,88.0235596238
000415.SZ,201804,20171231,0.4253,8.37,8.7830332597,1.2208759999,0,0,88.2108766468
000415.SZ,201710,20170930,0.3028,6.0,8.0034498878,0.8542943033,0,0,88.3427170116
000415.SZ,201708,20170630,0.166,3.29,6.48504256,0.4906915364,0,0,87.5940839646
000415.SZ,201704,20170331,0.0648,1.28,5.8926976996,0.2231354592,0,0,86.6175736908
000415.SZ,201704,20161231,0.37,7.79,11.7126801109,1.6303816468,0,0,82.5802011798
000415.SZ,201610,20160930,0.2328,5.1,11.0272740708,1.1749514889,0,0,82.2544356481
000415.SZ,201608,20160630,0.1186,2.64,9.0769574633,0.6819123612,0,0,81.5892099221
000415.SZ,201604,20160331,0.0348,0.79,8.0653622185,0.27831018,0,0,81.6021426304
000415.SZ,201604,20151231,0.37,12.28,18.1981636528,1.7916259354,0,0,75.3310985848
000415.SZ,201510,20150930,0.2734,9.34,18.6636796903,1.5191056707,0,0,84.5817782875
000415.SZ,201508,20150630,0.1776,6.24,18.4090613172,1.0386003821,0,0,85.3907919615
000415.SZ,201504,20150331,0.0696,2.49,15.9407637475,0.4447913708,0,0,84.806921368
000415.SZ,201504,20141231,0.55,10.65,17.201572398,1.8881559284,0,0,81.3969584241
000415.SZ,201410,20140930,0.4283,8.27,18.4064845792,1.4962026925,0,0,81.2147311768
000415.SZ,201408,20140630,0.2953,5.83,19.094929164,1.0172130703,0,0,81.5375743787
000415.SZ,201404,20140331,0.1426,3.03,17.3402307111,0.460624991,0,0,80.0693495666
000415.SZ,201404,20131231,0.83,7.96,20.9181474704,2.5405027112,0,0,85.3207002053
000415.SZ,201310,20130930,0.4874,4.75,18.0334396233,1.9002207981,0,0,72.9156760637
