fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002027.SZ,20251118,20251125,0.5,0.0,0.0,0.006640106242
002027.SZ,20251011,20251017,1.0,0.0,0.0,0.013280212483
002027.SZ,20250816,20250822,2.3,0.0,0.0,0.028048780488
002027.SZ,20240919,20240926,1.0,0.0,0.0,0.017064846416
002027.SZ,20240605,20240613,3.3,0.0,0.0,0.051401869159
002027.SZ,20230627,20230703,2.8,0.0,0.0,0.041116005874
002027.SZ,20230105,20230111,1.4,0.0,0.0,0.019914651494
002027.SZ,20220726,20220803,1.3,0.0,0.0,0.022071307301
002027.SZ,20211016,20211022,2.08,0.0,0.0,0.027733333333
002027.SZ,20210629,20210706,1.15,0.0,0.0,0.013466042155
002027.SZ,20200701,20200707,0.7,0.0,0.0,0.011570247934
002027.SZ,20190715,20190719,1.0,0.0,0.0,0.019493177388
002027.SZ,20180622,20180629,1.0,2.0,2.0,0.009216589862
002027.SZ,20170630,20170706,4.08,4.0,4.0,0.030044182622
002027.SZ,20160624,20160630,2.5,10.0,10.0,0.007271669575
002027.SZ,20060405,20060411,0.0,3.5,3.5,0.0
002027.SZ,20050428,20050511,2.0,10.0,10.0,0.016064257028
