fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002022.SZ,20230428,20230510,6.0,0.0,0.0,0.049180327869
002022.SZ,20220712,20220719,0.65,0.0,0.0,0.007926829268
002022.SZ,20210709,20210716,2.0,0.0,0.0,0.01414427157
002022.SZ,20200703,20200709,0.65,0.0,0.0,0.002905677246
002022.SZ,20190613,20190620,0.65,0.0,0.0,0.0065
002022.SZ,20180518,20180525,0.65,0.0,0.0,0.004356568365
002022.SZ,20170623,20170629,1.35,0.0,0.0,0.007885514019
002022.SZ,20160622,20160629,1.2,0.0,0.0,0.005522319374
002022.SZ,20150701,20150707,2.0,0.0,0.0,0.007044734061
002022.SZ,20140416,20140423,2.3,0.0,0.0,0.010318528488
002022.SZ,20130419,20130426,3.6,0.0,0.0,0.023560209424
002022.SZ,20120417,20120424,4.0,0.0,0.0,0.036496350365
002022.SZ,20110506,20110512,3.0,0.0,0.0,0.020547945205
002022.SZ,20100521,20100527,2.0,2.0,0.0,0.009425070688
002022.SZ,20090421,20090427,2.0,3.0,1.0,0.009078529278
002022.SZ,20080418,20080428,0.5,5.0,1.0,0.001462843768
002022.SZ,20070411,20070416,2.5,5.0,3.0,0.008074935401
002022.SZ,20060413,20060420,5.0,7.0,6.0,0.025773195876
002022.SZ,20050330,20050406,7.0,2.0,2.0,0.043997485858
002022.SZ,20040630,,16.0,0.0,0.0,0.27972027972
002022.SZ,20040630,,3.75,0.0,0.0,0.065559440559
002022.SZ,20040630,,3.7,1.6666,0.95,0.064685314685
002022.SZ,20040630,,2.4,0.0,0.0,0.041958041958
002022.SZ,20040630,,3.8,4.5,4.5,0.066433566434
002022.SZ,20040630,,3.75,0.0,0.0,0.065559440559
002022.SZ,20040630,,0.0,20.0,0.0,0.0
002022.SZ,20040630,,3.4,0.0,0.0,0.059440559441
002022.SZ,20040630,,2.5,0.0,0.0,0.043706293706
