fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002389.SZ,20250616,20250620,0.6,0,0,0.002625820569
002389.SZ,20240523,20240531,0.6,0,0,0.003916449086
002389.SZ,20230524,20230531,0.6,0,0,0.00285850405
002389.SZ,20220617,20220623,0.602568,0,0,0.003503302326
002389.SZ,20210610,20210618,0.4,0,0,0.001795332136
002389.SZ,20200708,20200715,0.3,0,0,0.001480750247
002389.SZ,20190531,20190606,0.3,0,0,0.002727272727
002389.SZ,20180601,20180608,0.2,0,0,0.001319261214
002389.SZ,20170629,20170707,0.2,0,0,0.000904159132
002389.SZ,20160513,20160520,0.2,0,0,0.001542020046
002389.SZ,20150423,20150429,0.2,0,0,0.001211387038
002389.SZ,20140506,20140513,0.248548,0,0,0.003545620542
002389.SZ,20130509,20130515,0.8,10,10,0.004542873367
002389.SZ,20120214,20120220,2.0,5,5,0.007426661716
002389.SZ,20110407,20110413,2.0,10,10,0.003412969283
002389.SZ,20260327,,0.6,0,0,0.002756086357
