fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601801.SH,20251231,20260109,1.0,0,0,0.014903129657
601801.SH,20250627,20250704,1.0,0,0,0.014619883041
601801.SH,20241024,20241031,1.0,0,0,0.012987012987
601801.SH,20240621,20240701,3.05,0,0,0.044011544012
601801.SH,20230628,20230705,1.85,0,0,0.020693512304
601801.SH,20220617,20220624,1.7,0,0,0.034205231388
601801.SH,20210601,20210608,1.6,0,0,0.032
601801.SH,20200609,20200616,1.6,0,0,0.026058631922
601801.SH,20190621,20190627,1.75,0,0,0.02808988764
601801.SH,20180718,20180725,1.7,0,0,0.020807833537
601801.SH,20170525,20170602,1.6,0,0,0.012066365008
601801.SH,20160603,20160613,2.6,10,10,0.010874111251
601801.SH,20150527,20150604,2.3,0,0,0.007666666667
601801.SH,20140626,20140704,2.0,0,0,0.014936519791
601801.SH,20130607,20130618,1.7,0,0,0.015769944341
601801.SH,20120531,20120606,1.2,0,0,0.009708737864
601801.SH,20110531,20110607,1.0,0,0,0.00744047619
601801.SH,20100601,20100607,0.7,0,0,0.005533596838
