fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601155.SH,202510,20250930,0.43,1.59,2.9663152025,0.3468690355,0,0,71.9955363736
601155.SH,202508,20250630,0.4,1.46,4.0285492973,0.2990074647,0,0,72.011695227
601155.SH,202504,20250331,0.13,0.5,3.2456971964,0.1043919954,0,0,72.9349158484
601155.SH,202503,20241231,0.33,1.24,0.8090493029,0.211372596,0,0,73.0876754354
601155.SH,202410,20240930,0.64,2.39,2.9483801595,0.4241992175,0,0,75.450640704
601155.SH,202408,20240630,0.58,2.17,4.0124585539,0.3728359366,0,0,76.0565841086
601155.SH,202404,20240331,0.1,0.38,1.9382940134,0.0749884821,0,0,76.5221152222
601155.SH,202403,20231231,0.33,1.23,0.4695667824,0.1345173538,0,0,76.9042024533
601155.SH,202310,20230930,1.1,4.11,3.7163052344,0.6043469163,0,0,78.6179933721
601155.SH,202308,20230630,1.01,3.78,5.7799216453,0.5390288765,0,0,79.55868296
601155.SH,202304,20230331,0.29,1.1,4.2983938861,0.1532324762,0,0,80.1824460504
601155.SH,202304,20221231,0.62,2.34,1.3732013356,0.3195832509,0,0,80.4630835193
601155.SH,202210,20220930,1.48,5.55,5.941816564,0.7025609029,0,0,81.3615275301
601155.SH,202208,20220630,1.33,4.97,7.5942506087,0.6196427058,0,0,81.2292020832
601155.SH,202204,20220331,0.23,0.85,3.0140823806,0.1060784233,0,0,81.8638247881
601155.SH,202203,20211231,5.59,22.73,8.1789754004,2.5669846655,0,0,81.8219664636
601155.SH,202110,20210930,2.61,11.37,6.1943494111,1.2181050085,0,0,84.0925720874
601155.SH,202108,20210630,1.91,8.24,6.0585181453,0.8641722996,0,0,84.7035291953
601155.SH,202104,20210331,0.24,1.06,3.511203809,0.1119037132,0,0,85.1321909372
601155.SH,202103,20201231,6.79,33.89,11.3185775102,3.293596735,0,0,84.7256092845
601155.SH,202010,20200930,2.11,12.04,7.9969678275,1.116850229,0,0,87.4960622344
601155.SH,202008,20200630,1.42,8.15,10.1995218928,0.7946193738,0,0,87.6559910924
601155.SH,202004,20200331,0.12,0.71,4.1669571341,0.0631314936,0,0,86.9571474003
601155.SH,202003,20191231,5.62,36.86,15.5275037802,3.3643168157,0,0,86.5972821636
601155.SH,201910,20190930,1.67,12.22,14.1382094103,1.0671433845,0,0,88.0074908241
601155.SH,201908,20190630,1.16,8.34,17.0920345414,0.7739816735,0,0,86.6968462277
601155.SH,201904,20190331,0.09,0.68,5.0492298404,0.0627428257,0,0,85.4684137234
601155.SH,201903,20181231,4.69,41.91,22.5532307954,4.7519421983,0,0,84.5734081394
601155.SH,201810,20180930,1.4,14.74,16.6493155368,1.7236780172,0,0,88.5146737071
601155.SH,201808,20180630,1.14,11.98,16.4834287557,1.2087475339,0,0,88.3139706847
601155.SH,201804,20180331,0.15,1.72,7.1702449791,0.1963084496,0,0,86.2591188689
601155.SH,201803,20171231,2.71,34.18,15.4478886309,4.3672286687,0,0,85.8430518441
601155.SH,201710,20170930,0.9,12.81,12.1578578507,1.6264864629,0,0,88.4831744196
601155.SH,201708,20170630,0.51,7.44,10.1208944327,0.9435643895,0,0,87.9173292409
601155.SH,201704,20170331,0.02,0.28,1.8942831317,0.0352513263,0,0,85.6914514204
601155.SH,201702,20161231,1.36,22.44,11.2835869627,3.6917448023,0,0,84.1350606312
601155.SH,201610,20160930,0.44,7.02,7.5783065288,1.0759613499,0,0,85.7739993631
601155.SH,201607,20160630,0.45,6.81,9.4843354852,1.1502497528,0,0,82.8092011162
601155.SH,201604,20160331,-0.11,-1.61,-17.669791373,-0.2780047476,0,0,82.7750045178
601155.SH,201602,20151231,1.16,22.53,10.1812792799,4.0358007341,0,0,79.5411554521
601155.SH,201512,20150930,0.3844,6.24,7.8478921358,1.493626764,0,0,79.6833675643
601155.SH,201607,20150630,0.39,6.39,9.4818860872,1.5312183814,0,0,77.6607822889
601155.SH,201604,20150331,0.028,0.47,5.233574518,,0,0,
601155.SH,201602,20141231,,17.55,8.6694808924,3.721781597,0,0,76.033672691
601155.SH,201704,20131231,,22.42,9.0913256469,4.4678234919,0,0,76.6427686628
601155.SH,201510,20121231,,,8.9283552844,7.9496289006,0,0,82.7797787995
