fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002595.SZ,20250703,20250710,4.0,0,0,0.006845798391
002595.SZ,20241016,20241023,3.75,0,0,0.007741535921
002595.SZ,20240702,20240710,6.25,0,0,0.01640850617
002595.SZ,20230620,20230629,3.75,0,0,0.0106685633
002595.SZ,20220623,20220630,3.75,0,0,0.016498020238
002595.SZ,20210918,20210929,3.75,0,0,0.014274838219
002595.SZ,20200929,20201015,3.75,0,0,0.013402430307
002595.SZ,20190612,20190619,3.75,0,0,0.017985611511
002595.SZ,20180629,20180706,3.75,0,0,0.021891418564
002595.SZ,20170505,20170512,3.75,0,0,0.017321016166
002595.SZ,20160504,20160511,2.5,0,0,0.012531328321
002595.SZ,20150401,20150410,5.0,10,10,0.008530967412
002595.SZ,20140828,20140903,0.0,10,10,0.0
002595.SZ,20140428,20140507,6.0,0,0,0.013452914798
002595.SZ,20130705,20130712,6.0,0,0,0.02135991456
002595.SZ,20120421,20120502,6.0,0,0,0.029806259314
