fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002700.SZ,20250522,20250530,0.66,0,0,0.007366071429
002700.SZ,20240703,20240710,0.72,0,0,0.008759124088
002700.SZ,20230608,20230615,0.6,0,0,0.013186813187
002700.SZ,20210618,20210625,0.35,0,0,0.00845410628
002700.SZ,20200702,20200710,0.35,0,0,0.00875
002700.SZ,20190524,20190530,0.3,0,0,0.003537735849
002700.SZ,20180427,20180508,0.3,0,0,0.003821656051
002700.SZ,20170504,20170510,0.32,0,0,0.00264681555
002700.SZ,20160427,20160506,0.45,0,0,0.003094910591
002700.SZ,20150424,20150430,0.8,8,8,0.0027605245
002700.SZ,20140520,20140526,1.2,10,10,0.003413940256
002700.SZ,20131009,20131016,0.0,6,6,0.0
002700.SZ,20130524,20130530,1.5,0,0,0.003472222222
