fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601699.SH,20250617,20250625,4.1,0,0,0.03771849126
601699.SH,20240613,20240619,15.89,0,0,0.073259566621
601699.SH,20230602,20230608,28.5,0,0,0.1462288353
601699.SH,20220617,20220624,6.73,0,0,0.046898954704
601699.SH,20210622,20210629,1.94,0,0,0.015569823435
601699.SH,20200618,20200629,2.39,0,0,0.040854700855
601699.SH,20190618,20190626,2.68,0,0,0.032367149758
601699.SH,20180620,20180626,2.87,0,0,0.028444003964
601699.SH,20170623,20170629,0.9,0,0,0.011435832274
601699.SH,20150605,20150611,0.35,3,0,0.002217997465
601699.SH,20130628,20130705,3.36,0,0,0.027930174564
601699.SH,20120611,20120615,5.0,0,0,0.02094679514
601699.SH,20110622,20110628,10.0,10,4,0.015156107911
601699.SH,20100604,20100610,10.0,0,0,0.028604118993
601699.SH,20090605,20090611,10.0,0,0,0.026130128038
601699.SH,20080528,20080603,7.2,8,5,0.009208338662
601699.SH,20070511,20070517,3.0,0,0,0.008928571429
