fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000403.SZ,20250527,20250604,3.5,3.0,3.0,0.015514184397
000403.SZ,20241209,20241217,1.5,0.0,0.0,0.00711912672
000403.SZ,20240622,20240628,1.999297,0.0,0.0,0.007507686819
000403.SZ,20230714,20230720,0.802151,0.0,0.0,0.004173522373
000403.SZ,20220709,20220715,0.56,0.0,0.0,0.002592592593
000403.SZ,20200721,20200727,1.202083,7.947662,3.973831,0.001745437781
000403.SZ,20010508,20010514,1.0,0.0,0.0,0.005379236148
000403.SZ,20000829,20000905,0.0,5.0,5.0,0.0
000403.SZ,19980617,19980623,1.2,0.0,0.0,0.009309542281
000403.SZ,19970707,19970716,1.0,0.0,0.0,0.015503875969
000403.SZ,19970106,19970110,0.0,6.0,6.0,0.0
