fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000901.SZ,20230606,20230613,0.13,0.0,0.0,0.001287128713
000901.SZ,20220609,20220615,0.3,0.0,0.0,0.003267973856
000901.SZ,20200624,20200702,0.140878,1.020857,1.020857,0.001378454012
000901.SZ,20190613,20190619,0.701,0.0,0.0,0.005935647756
000901.SZ,20180529,20180605,0.0,5.0,5.0,0.0
000901.SZ,20150420,20150427,0.2,0.0,0.0,0.000513478819
000901.SZ,20140419,20140424,0.2,0.0,0.0,0.001426533524
000901.SZ,20130518,20130524,0.2,0.0,0.0,0.001622060016
000901.SZ,20120509,20120516,0.5,0.0,0.0,0.004244482173
000901.SZ,20030531,20030609,0.0,4.0,4.0,0.0
000901.SZ,20020518,20020527,1.0,6.0,4.0,0.002269117313
000901.SZ,20000607,20000613,2.5,0.0,0.0,0.011515430677
