fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
000012.SZ,202510,20250930,0.05,1.12,1.3350235896,0.4453925207,0,0,56.1712988602
000012.SZ,202508,20250630,0.02,0.55,0.9947715902,0.205083529,0,0,56.839696065
000012.SZ,202504,20250331,0.005,0.12,0.2992507989,0.0290636903,0,0,56.1864745049
000012.SZ,202504,20241231,0.09,1.93,1.6020339872,0.8041266352,0,0,55.1490822239
000012.SZ,202410,20240930,0.26,5.59,6.5294016247,2.4822768169,0,0,54.423575692
000012.SZ,202408,20240630,0.24,5.08,8.9280955354,2.3033260538,0,0,55.0853094476
000012.SZ,202404,20240331,0.11,2.29,8.0546003294,1.0337461695,0,0,52.3192684303
000012.SZ,202404,20231231,0.54,12.3,8.49929463,5.496865564,0,0,52.1221305275
000012.SZ,202310,20230930,0.48,10.98,10.8026267447,5.3160126498,0,0,49.9710687735
000012.SZ,202308,20230630,0.29,6.69,10.5121187393,3.3172589246,0,0,47.6602542677
000012.SZ,202304,20230331,0.13,3.04,9.6411399396,1.5228988942,0,0,46.3031759508
000012.SZ,202304,20221231,0.66,16.78,13.4444804303,8.915318315,0,0,48.3644825804
000012.SZ,202210,20220930,0.54,13.81,15.3541012736,7.4061387131,0,0,47.7165716799
000012.SZ,202208,20220630,0.33,8.61,15.4710413402,4.7567090653,0,0,45.4338776132
000012.SZ,202204,20220331,0.12,3.3,13.9160021882,1.9079847332,0,0,40.835647176
000012.SZ,202204,20211231,0.5,14.11,11.395985497,8.2398221132,0,0,40.4926482353
000012.SZ,202110,20210930,0.49,13.96,15.0029906408,8.2407910055,0,0,39.0183052433
000012.SZ,202108,20210630,0.44,12.6,20.6956730172,7.5123595631,0,0,37.0905310289
000012.SZ,202104,20210331,0.19,5.46,19.2347903483,3.1975707197,0,0,38.7985398043
000012.SZ,202104,20201231,0.25,7.91,7.6087873387,4.5003302653,0,0,40.6367253518
000012.SZ,202010,20200930,0.24,7.39,10.0295809326,4.1219122939,0,0,41.8115794958
000012.SZ,202008,20200630,0.13,4.08,9.0835637121,2.1396038619,0,0,48.0884161752
000012.SZ,202004,20200331,0.04,1.16,6.45853393,0.5825280741,0,0,50.7153851517
000012.SZ,202004,20191231,0.17,5.77,5.3515858791,3.003684932,0,0,45.7956835996
