fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000786.SZ,20250606,20250613,8.65,0,0,0.030350877193
000786.SZ,20240612,20240619,8.35,0,0,0.026036794512
000786.SZ,20230602,20230609,6.55,0,0,0.026033386328
000786.SZ,20220602,20220609,6.55,0,0,0.021588661833
000786.SZ,20210604,20210611,5.5,0,0,0.01179245283
000786.SZ,20200605,20200611,0.82,0,0,0.003644444444
000786.SZ,20190613,20190620,4.6,0,0,0.025
000786.SZ,20180601,20180607,3.55,0,0,0.015735815603
000786.SZ,20170510,20170516,1.8,0,0,0.012866333095
000786.SZ,20160506,20160513,1.75,0,0,0.019466073415
000786.SZ,20150603,20150611,4.25,10,10,0.011306198457
000786.SZ,20140605,20140612,4.3,0,0,0.029593943565
000786.SZ,20130606,20130614,3.177,0,0,0.017080645161
000786.SZ,20120605,20120612,2.9,0,0,0.020684736091
000786.SZ,20110614,20110622,1.65,0,0,0.01106639839
000786.SZ,20100610,20100618,1.2,0,0,0.009463722397
000786.SZ,20090602,20090609,0.65,0,0,0.005617977528
000786.SZ,20080605,20080613,0.35,0,0,0.00377562028
000786.SZ,20070616,20070622,0.8,0,0,0.005532503458
000786.SZ,20060530,20060606,0.7,0,0,0.010057471264
000786.SZ,20050527,20050603,0.5,0,0,0.016949152542
000786.SZ,20040527,20040604,0.8,0,0,0.015873015873
000786.SZ,20030613,20030620,0.6,0,0,0.010256410256
000786.SZ,20020601,20020607,1.0,10,8,0.007062146893
000786.SZ,20010613,20010619,1.5,0,0,0.009615384615
000786.SZ,20000620,20000627,1.0,0,0,0.006896551724
000786.SZ,19990519,19990526,0.0,5,3,0.0
000786.SZ,19980610,19980616,1.0,0,0,0.004349717268
000786.SZ,20260326,,6.85,0,0,0.027204130262
