fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000968.SZ,20250704,20250711,0.3,0,0,0.004160887656
000968.SZ,20240703,20240711,1.7,0,0,0.028286189684
000968.SZ,20230710,20230714,0.6,0,0,0.007509386733
000968.SZ,20220709,20220715,0.5,0,0,0.005170630817
000968.SZ,20210618,20210624,0.5,0,0,0.007473841555
000968.SZ,20200613,20200619,0.5,0,0,0.006329113924
000968.SZ,20191010,20191016,0.5,0,0,0.004541326067
000968.SZ,20140514,20140520,0.1,0,0,0.001406469761
000968.SZ,20120504,20120511,1.0,0,0,0.004885197851
000968.SZ,20100518,20100525,1.5,0,0,0.008939213349
000968.SZ,20090409,20090415,2.0,0,0,0.011869436202
000968.SZ,20080509,20080516,1.0,3,0,0.002510040161
000968.SZ,20070519,20070525,1.5,0,0,0.010359116022
000968.SZ,20060509,20060516,0.3,0,0,0.005917159763
000968.SZ,20050520,20050530,0.1,0,0,0.001782531194
000968.SZ,20041016,20041025,3.8,0,0,0.03457688808
000968.SZ,20040525,20040602,0.15,0,0,0.001687289089
000968.SZ,20030604,20030611,0.1,0,0,0.001557632399
000968.SZ,20021216,20021220,0.12,0,0,0.001843317972
000968.SZ,20010531,20010606,1.0,0,0,0.00872600349
