fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002058.SZ,20190717,20190724,0.1,0.0,0.0,0.000760456274
002058.SZ,20180620,20180627,0.1,0.0,0.0,0.000961538462
002058.SZ,20170526,20170606,0.2,0.0,0.0,0.000856531049
002058.SZ,20150603,20150610,0.2,0.0,0.0,0.000699300699
002058.SZ,20140606,20140613,0.2,0.0,0.0,0.002008032129
002058.SZ,20130530,20130607,0.4,1.5,1.5,0.005594405594
002058.SZ,20120503,20120510,0.5,0.0,0.0,0.006321112516
002058.SZ,20110326,20110401,0.6,10.0,9.0,0.002678571429
002058.SZ,20100508,20100514,0.6,0.0,0.0,0.004332129964
002058.SZ,20090424,20090430,0.5,0.0,0.0,0.004587155963
002058.SZ,20080514,20080520,0.5,0.0,0.0,0.00425170068
002058.SZ,20070419,20070425,0.5,0.0,0.0,0.003095975232
