fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000850.SZ,20250729,20250806,1.0,0.0,0.0,0.021367521368
000850.SZ,20240719,20240726,1.0,0.0,0.0,0.03300330033
000850.SZ,20230617,20230628,2.0,0.0,0.0,0.052219321149
000850.SZ,20220707,20220714,0.5,0.0,0.0,0.013020833333
000850.SZ,20210811,20210819,0.5,0.0,0.0,0.013774104683
000850.SZ,20200731,20200807,0.5,0.0,0.0,0.012919896641
000850.SZ,20190820,20190826,0.5,0.0,0.0,0.012019230769
000850.SZ,20180809,20180816,0.5,0.0,0.0,0.013262599469
000850.SZ,20170622,20170628,0.5,0.0,0.0,0.009416195857
000850.SZ,20160614,20160621,1.0,0.0,0.0,0.016863406408
000850.SZ,20150701,20150710,0.5,0.0,0.0,0.004553734062
000850.SZ,20140531,20140610,0.5,0.0,0.0,0.011764705882
000850.SZ,20130608,20130620,0.5,0.0,0.0,0.009057971014
000850.SZ,20120707,20120716,0.5,0.0,0.0,0.007763975155
000850.SZ,20110228,20110304,0.34,5.0,2.0,0.002733118971
000850.SZ,20100722,20100729,0.5,0.0,0.0,0.006443298969
000850.SZ,20090602,20090608,0.5,0.0,0.0,0.006142506143
000850.SZ,20080721,20080725,1.0,0.0,0.0,0.012853470437
000850.SZ,20070530,20070606,1.0,0.0,0.0,0.005917159763
000850.SZ,20060601,20060608,0.5,0.0,0.0,0.012165450122
000850.SZ,20041014,20041021,0.1388,2.775,2.3125,0.003782016349
000850.SZ,20030417,20030423,1.5,3.0,3.0,0.012520868114
000850.SZ,20020410,20020419,2.5,6.0,5.0,0.013888888889
000850.SZ,20010404,20010410,1.8378,1.8378,1.8378,0.007890940318
000850.SZ,20000406,20000412,1.5,0.0,0.0,0.009746588694
