fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
000029.SZ,202603,20251231,0.0988,2.81,6.7135294552,2.0171708974,0,0,10.6445245049
000029.SZ,202510,20250930,0.1434,4.04,16.0244751475,2.5724407828,0,0,31.9431112638
000029.SZ,202508,20250630,0.1018,2.89,16.0365998364,1.7935446564,0,0,35.2233553633
000029.SZ,202504,20250331,0.0716,1.94,21.8212859847,1.2323706359,0,0,39.1294543546
000029.SZ,202503,20241231,-0.17,-4.91,-92.7703614793,-6.0545680744,0,0,43.2947320158
000029.SZ,202410,20240930,0.005,0.14,2.0096168509,0.0646521762,0,0,41.3946728532
000029.SZ,202408,20240630,0.0056,0.11,3.6270699186,0.0753542925,0,0,41.2863038978
000029.SZ,202404,20240331,0.0019,0.05,2.5981130659,0.0237455953,0,0,41.6063783702
000029.SZ,202403,20231231,-0.25,-6.52,-84.3236978671,-7.353776282,0,0,41.773925465
000029.SZ,202310,20230930,-0.036,-0.92,-11.3692643095,-0.7098434937,0,0,26.117137075
000029.SZ,202308,20230630,-0.0367,-0.94,-14.6645153265,-0.6938578674,0,0,23.2835204695
000029.SZ,202304,20230331,-0.0352,-0.89,-33.3946489583,-0.6510708079,0,0,22.7873533511
000029.SZ,202303,20221231,0.1519,3.88,23.5782646752,2.5197691428,0,0,24.6622987097
000029.SZ,202210,20220930,0.1237,3.17,23.1186036748,2.0567035356,0,0,24.7756675115
000029.SZ,202208,20220630,0.1435,3.66,39.0405009113,2.3954512919,0,0,25.5683082788
000029.SZ,202204,20220331,0.1604,4.04,59.2892201616,2.7144868287,0,0,23.3711383412
000029.SZ,202203,20211231,0.2183,5.72,16.4749553599,3.9138690965,0,0,31.6242539031
000029.SZ,202110,20210930,0.1617,4.26,16.7404466468,2.9108130535,0,0,32.6530369915
000029.SZ,202108,20210630,0.1309,3.47,19.0301287025,2.3728525109,0,0,33.3564387773
000029.SZ,202104,20210331,0.087,2.29,21.1809522543,1.7430848786,0,0,27.2937780876
000029.SZ,202103,20201231,0.2869,7.81,17.9542421255,5.8896097805,0,0,25.9236595882
000029.SZ,202010,20200930,0.1965,5.4,16.3326155368,4.1453587371,0,0,24.0556176031
000029.SZ,202008,20200630,0.0962,2.68,16.3200120788,2.0714100859,0,0,22.9553938242
000029.SZ,202004,20200331,0.0278,0.76,10.9595082755,0.5983315438,0,0,21.0109877195
000029.SZ,202003,20191231,0.5461,15.9,21.233902329,11.3037142621,0,0,28.2032485437
000029.SZ,201910,20190930,0.4345,12.74,23.0911277586,8.770945771,0,0,35.8646804803
000029.SZ,201908,20190630,0.3293,9.81,26.622548461,6.8436370583,0,0,34.2842555674
000029.SZ,201904,20190331,0.0831,2.49,19.8044410942,1.7706896015,0,0,31.9528432351
000029.SZ,201903,20181231,0.4977,16.35,22.9852196247,11.5531503779,0,0,31.4014245566
000029.SZ,201810,20180930,0.3697,12.41,23.3747847621,8.8666614646,0,0,30.966383818
000029.SZ,201808,20180630,0.3253,11.0,24.9742126131,7.7372050134,0,0,32.9453843448
000029.SZ,201804,20180331,-0.0059,-0.21,-3.9800952217,-0.1458430146,0,0,35.3669413261
000029.SZ,201803,20171231,0.1829,6.76,13.7395695234,4.756934138,0,0,32.3177765686
000029.SZ,201710,20170930,0.1479,5.5,15.5097144781,3.9339740065,0,0,30.1162203468
000029.SZ,201708,20170630,0.1356,5.06,18.7608861027,3.6195906327,0,0,30.0402093696
000029.SZ,201704,20170331,0.0342,1.3,12.7428535664,0.9076792852,0,0,33.7830212962
000029.SZ,201703,20161231,0.308,12.53,13.2437344412,7.8210851258,0,0,33.5385051423
000029.SZ,201610,20160930,0.2341,9.67,13.5780142631,5.7280350647,0,0,40.4066645973
000029.SZ,201608,20160630,0.1332,5.62,12.2715728022,3.1126121751,0,0,47.8233507458
000029.SZ,201604,20160331,0.0308,1.33,9.3739845677,0.7376367577,0,0,47.8025892866
000029.SZ,201603,20151231,0.2977,13.21,13.9166986021,7.0384060726,0,0,47.2851449011
000029.SZ,201510,20150930,0.2313,10.58,14.5514702075,5.2602725785,0,0,52.8485570782
000029.SZ,201508,20150630,0.1843,8.27,16.2436124682,4.2184050151,0,0,50.2641731111
000029.SZ,201504,20150331,0.0246,1.15,7.7733078859,0.5686803,0,0,53.2760213084
000029.SZ,201503,20141231,0.2946,14.81,13.9781729039,6.9394945983,0,0,53.5300729215
000029.SZ,201410,20140930,0.0563,3.01,6.5751669199,1.320141041,0,0,59.558529103
000029.SZ,201408,20140630,0.0343,1.85,6.0642622018,0.8078134767,0,0,59.6924170808
000029.SZ,201404,20140331,0.0218,1.18,7.2543767243,0.5108775747,0,0,60.096748389
000029.SZ,201403,20131231,0.2256,13.05,10.7876034024,5.7598763484,0,0,58.8383448907
