fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601696.SH,202510,20250930,0.31,4.64,35.0275725288,1.0295578084,0,0,79.4424805428
601696.SH,202508,20250630,0.2,3.1,37.5425450067,0.7663291051,0,0,74.4543139151
601696.SH,202504,20250331,0.1,1.55,37.3062057849,0.3842476695,0,0,74.292035413
601696.SH,202504,20241231,0.33,5.14,31.3889350995,1.2558987211,0,0,75.9852527372
601696.SH,202410,20240930,0.24,3.77,34.399412668,0.9178693,0,0,76.1584875319
601696.SH,202408,20240630,0.15,2.44,34.0758201394,0.6171051468,0,0,74.2083687741
601696.SH,202404,20240331,0.07,1.17,32.897840845,0.3060183901,0,0,72.2736166423
601696.SH,202404,20231231,0.32,5.36,30.6621756695,1.347927365,0,0,75.1988521009
601696.SH,202310,20230930,0.29,4.82,36.7952021537,1.2563817157,0,0,73.558492058
601696.SH,202308,20230630,0.23,3.86,40.5902342854,0.9782005708,0,0,74.9667340719
601696.SH,202304,20230331,0.09,1.53,36.9406875738,0.387401151,0,0,74.8249716201
601696.SH,202304,20221231,0.29,5.03,27.4009072111,1.2769201759,0,0,74.4885638351
601696.SH,202210,20220930,0.28,4.78,34.1058980885,1.1980319115,0,0,75.0854826281
601696.SH,202208,20220630,0.19,3.26,35.8358920855,0.8177070147,0,0,74.8794021184
601696.SH,202204,20220331,0.09,1.52,34.2981934069,0.3748614887,0,0,75.5962106884
601696.SH,202203,20211231,0.35,6.26,28.8924284895,1.6515778165,0,0,74.9347107027
601696.SH,202110,20210930,0.34,6.15,35.9154118349,1.5729536824,0,0,76.276237107
601696.SH,202108,20210630,0.22,4.05,38.3662549169,1.0827286858,0,0,74.3606355206
601696.SH,202104,20210331,0.09,1.73,36.0600302132,0.4680716071,0,0,73.6335134704
601696.SH,202103,20201231,0.32,6.15,27.2771793513,1.7305275586,0,0,72.1897789932
601696.SH,202010,20200930,0.31,5.93,32.5898455333,1.6252589376,0,0,73.3657841554
601696.SH,202008,20200630,0.21,4.07,34.4943822139,1.0868777477,0,0,74.0999636531
601696.SH,202004,20200331,0.12,2.4,39.5648172535,0.6363694372,0,0,73.2407705176
601696.SH,202003,20191231,0.32,6.44,27.5155870546,1.6761040363,0,0,73.6340460434
601696.SH,202001,20190930,0.31,6.26,36.4159271405,1.6255161628,0,0,73.7093731625
601696.SH,201908,20190630,0.22,4.38,35.8543034351,1.0977405824,0,0,75.6933148439
601696.SH,202004,20190331,0.12,2.37,37.3465423717,,0,0,
601696.SH,202001,20181231,0.28,5.97,25.6406398443,1.508401232,0,0,74.4551141922
601696.SH,202001,20180930,0.27,5.66,31.6617377717,,0,0,
601696.SH,201808,20180630,0.21,4.39,38.3839322056,1.1000701333,0,0,75.2301497029
601696.SH,201808,20180331,,,40.1326832388,0.6064039675,0,0,74.688463383
601696.SH,202001,20171231,0.43,9.57,34.8465015811,2.3186093719,0,0,75.1142867947
601696.SH,201708,20170630,0.22,,41.0521780078,1.2601355888,0,0,74.5672659931
601696.SH,202001,20161231,0.43,10.26,37.6505633922,2.1685577968,0,0,76.5442622861
601696.SH,201607,20160630,,,44.5963280224,1.1939325746,0,0,76.9173981493
601696.SH,201604,20160331,0.09,,3.0637356782,,0,0,
601696.SH,201704,20151231,0.83,23.08,41.976168885,4.6306876571,0,0,80.9682897577
601696.SH,201609,20150630,,,49.2444330678,2.5836959047,0,0,85.3488036918
601696.SH,201604,20141231,,,37.6869610399,3.5067984355,0,0,78.4783869014
601696.SH,201412,20140630,,,40.1929135619,1.8976600021,0,0,64.7610696151
601696.SH,201501,20131231,,,24.6086173488,1.9137444188,0,0,59.4254564049
601696.SH,201403,20130630,,,33.5384173964,1.5045908415,0,0,69.2629046889
601696.SH,201403,20121231,,,25.4130771093,2.4808434347,0,0,67.3087615189
601696.SH,201207,20120630,,,40.8633183222,2.4470346665,0,0,65.8609930992
601696.SH,201403,20111231,,,26.1753938295,2.382217967,0,0,67.8467768302
601696.SH,201107,20110630,,,38.9501347842,1.9925703171,0,0,68.8723872014
601696.SH,201403,20101231,,,35.7867744877,4.9973295305,0,0,75.4702698556
601696.SH,201007,20100630,,,41.1122875219,2.4977015971,0,0,78.0054342955
601696.SH,201403,20091231,,,37.7428089249,4.9386489113,0,0,78.5439683532
601696.SH,200907,20090630,,,45.3694032793,3.1284927714,0,0,72.4891108024
601696.SH,200901,20081231,,,43.7327109478,5.2728885299,0,0,75.5325191047
601696.SH,200807,20080630,,,39.8119223026,2.8318328431,0,0,75.4363567362
601696.SH,200801,20071231,,,39.220608602,7.4045454665,0,0,87.5493630488
601696.SH,200707,20070630,,,,,0,0,84.1987158639
601696.SH,200704,20061231,,,36.5581472822,8.7758765818,0,0,74.2541939099
601696.SH,200607,20060630,,,46.2650976348,5.4474054369,0,0,68.853327793
601696.SH,200604,20051231,,,-32.5211001091,-3.2725123188,0,0,55.123763754
601696.SH,200507,20050630,,,-6.5014188623,-0.1556812591,0,0,70.3564518839
601696.SH,200504,20041231,,,1.4033431509,0.0965897295,0,0,74.5830648493
601696.SH,200407,20040630,,,9.1492610076,0.3182624435,0,0,66.9342319311
601696.SH,200404,20031231,,,1.389655083,0.0941405832,0,0,64.2029613428
601696.SH,200312,20021231,,,-50.7163106638,-2.0507757354,0,0,59.6295825906
