fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002567.SZ,20230630,20230710,0.37,0,0,0.005331412104
002567.SZ,20210507,20210514,1.3,0,0,0.018156424581
002567.SZ,20200615,20200619,2.298159,0,0,0.024925802603
002567.SZ,20190627,20190705,1.0,0,0,0.008583690987
002567.SZ,20180607,20180614,1.5,0,0,0.028735632184
002567.SZ,20170525,20170606,1.5,5,5,0.010204081633
002567.SZ,20160602,20160614,1.3,0,0,0.009213323884
002567.SZ,20150617,20150625,1.3,0,0,0.008436080467
002567.SZ,20140620,20140627,0.9,0,0,0.012987012987
002567.SZ,20130515,20130522,1.8,5,5,0.013129102845
002567.SZ,20120530,20120605,3.5,10,10,0.014379622021
002567.SZ,20110813,20110819,2.1,0,0,0.009218612818
