fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600000.SH,20250710,20250716,4.1,0,0,0.029432878679
600000.SH,20240711,20240718,3.21,0,0,0.035508849558
600000.SH,20230713,20230721,3.2,0,0,0.043126684636
600000.SH,20220713,20220721,4.1,0,0,0.052631578947
600000.SH,20210713,20210721,4.8,0,0,0.048048048048
600000.SH,20200716,20200723,6.0,0,0,0.051635111876
600000.SH,20190604,20190611,3.5,0,0,0.030146425495
600000.SH,20180706,20180713,1.0,0,0,0.010449320794
600000.SH,20170519,20170525,2.0,3,3,0.012928248222
600000.SH,20160616,20160623,5.15,1,1,0.028787031861
600000.SH,20150616,20150623,7.57,0,0,0.044346807264
600000.SH,20140617,20140624,6.6,0,0,0.068322981366
600000.SH,20130527,20130603,5.5,0,0,0.05253104107
600000.SH,20120619,20120626,3.0,0,0,0.035928143713
600000.SH,20110530,20110603,1.6,3,0,0.012112036336
600000.SH,20100604,20100610,1.5,3,0,0.008108108108
600000.SH,20090603,20090609,2.3,4,0,0.007518796992
600000.SH,20080418,20080424,1.6,3,0,0.004533862284
600000.SH,20070713,20070718,1.5,0,0,0.004128819158
600000.SH,20060519,20060525,1.3,0,0,0.013
600000.SH,20050430,20050512,1.2,0,0,0.016997167139
600000.SH,20040515,20040520,1.1,0,0,0.011714589989
600000.SH,20030617,20030623,1.0,0,0,0.008291873964
600000.SH,20020817,20020822,2.0,5,5,0.010869565217
600000.SH,20000701,20000706,1.5,0,0,0.00645994832
