fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002195.SZ,20240518,20240524,0.1,0,0,0.003623188406
002195.SZ,20230616,20230628,0.2,0,0,0.006872852234
002195.SZ,20220601,20220609,0.2,0,0,0.009009009009
002195.SZ,20200604,20200611,0.15,0,0,0.005244755245
002195.SZ,20190603,20190611,0.3,3,3,0.006036217304
002195.SZ,20180613,20180621,0.3,3,3,0.005681818182
002195.SZ,20170411,20170418,0.5,7,7,0.004694835681
002195.SZ,20160525,20160601,1.0,10,10,0.003855050116
002195.SZ,20150310,20150317,1.0,15,15,0.00088691796
002195.SZ,20140310,20140314,1.0,0,0,0.002350176263
002195.SZ,20130516,20130523,1.0,0,0,0.008467400508
002195.SZ,20120517,20120523,1.0,0,0,0.006184291899
002195.SZ,20110521,20110527,1.0,5,5,0.003483106931
002195.SZ,20100518,20100525,1.0,0,0,0.005580357143
002195.SZ,20090520,20090527,1.0,0,0,0.005263157895
002195.SZ,20080517,20080526,1.0,3,3,0.004672897196
