fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600036.SH,20260110,20260116,10.13,0,0,0.025255547245
600036.SH,20250704,20250711,20.0,0,0,0.041459369818
600036.SH,20240704,20240711,19.72,0,0,0.056862745098
600036.SH,20230706,20230713,17.38,0,0,0.05234939759
600036.SH,20220708,20220715,15.22,0,0,0.041721491228
600036.SH,20210706,20210713,12.53,0,0,0.024861111111
600036.SH,20200703,20200710,12.0,0,0,0.030067652217
600036.SH,20190705,20190712,9.4,0,0,0.026183844011
600036.SH,20180705,20180712,8.4,0,0,0.031578947368
600036.SH,20170606,20170614,7.4,0,0,0.032903512672
600036.SH,20160705,20160713,6.9,0,0,0.038961038961
600036.SH,20150625,20150703,6.7,0,0,0.035924932976
600036.SH,20140703,20140711,6.2,0,0,0.060428849903
600036.SH,20130604,20130613,6.3,0,0,0.047835990888
600036.SH,20120601,20120607,4.2,0,0,0.03595890411
600036.SH,20110603,20110610,2.9,0,0,0.02237654321
600036.SH,20100625,20100701,2.1,0,0,0.016141429669
600036.SH,20090629,20090703,1.0,3,0,0.004351610096
600036.SH,20080722,20080728,2.8,0,0,0.0112
600036.SH,20070628,20070704,1.2,0,0,0.004914004914
600036.SH,20060612,20060616,0.8,0,0,0.011396011396
600036.SH,20050614,20050620,1.1,5,5,0.012359550562
600036.SH,20040428,20040511,0.92,2,2,0.008679245283
600036.SH,20030708,20030716,1.2,0,0,0.009966777409
