fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601225.SH,20250918,20250926,0.39,0,0,0.001906158358
601225.SH,20250618,20250625,11.36,0,0,0.054852728151
601225.SH,20250110,20250117,1.03,0,0,0.004612628751
601225.SH,20241015,20241023,1.09,0,0,0.004303197789
601225.SH,20240622,20240628,13.15,0,0,0.049380398047
601225.SH,20230706,20230712,21.8,0,0,0.114495798319
601225.SH,20220702,20220708,13.5,0,0,0.061559507524
601225.SH,20210703,20210709,8.0,0,0,0.072926162261
601225.SH,20200704,20200710,3.6,0,0,0.041860465116
601225.SH,20190705,20190711,3.3,0,0,0.036303630363
601225.SH,20180703,20180710,4.18,0,0,0.052777777778
601225.SH,20170713,20170720,1.1,0,0,0.012290502793
601225.SH,20150618,20150626,0.3,0,0,0.003239740821
601225.SH,20140704,20140711,1.2,0,0,0.028639618138
