fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002066.SZ,202510,20250930,0.0089,0.29,1.1732477382,0.6660750959,0,0,69.9417894771
002066.SZ,202508,20250630,0.0978,3.19,2.6949694033,1.0550439264,0,0,70.0445437596
002066.SZ,202504,20250331,0.0714,2.28,3.3912061681,0.662862535,0,0,69.7510938112
002066.SZ,202504,20241231,0.2469,8.18,2.7684372613,2.4220115551,0,0,70.6908295207
002066.SZ,202410,20240930,0.1775,5.94,2.6713232013,1.7995335465,0,0,71.2541279519
002066.SZ,202408,20240630,0.1622,5.44,3.362592533,1.5301913043,0,0,71.0394299005
002066.SZ,202404,20240331,0.0971,3.23,3.6951350417,0.8589869947,0,0,70.1645669738
002066.SZ,202403,20231231,0.3152,11.32,3.4351537024,3.4394051406,0,0,70.0816283162
002066.SZ,202310,20230930,0.2097,7.69,3.0709338583,2.1954103176,0,0,73.5196822436
002066.SZ,202308,20230630,0.1398,5.2,3.0708567436,1.4658971243,0,0,73.7276558838
002066.SZ,202304,20230331,0.0957,3.59,3.7286887707,0.8727274105,0,0,73.9847412877
002066.SZ,202304,20221231,0.2868,11.6,3.2707539453,3.8086676745,0,0,72.9974395219
002066.SZ,202210,20220930,0.2005,8.26,3.1190230202,2.7076168808,0,0,71.5871846273
002066.SZ,202208,20220630,0.1219,5.1,2.8524572924,1.6766125273,0,0,72.5184184934
002066.SZ,202204,20220331,0.0783,3.31,3.0782513179,0.9165074566,0,0,72.4106983925
002066.SZ,202203,20211231,0.2069,9.39,2.8423367862,3.3864412391,0,0,69.5983410245
002066.SZ,202110,20210930,0.1518,7.04,2.8306717969,2.3591034502,0,0,73.5475144953
002066.SZ,202108,20210630,0.1004,4.71,2.7607670157,1.6364146454,0,0,72.6403776658
002066.SZ,202104,20210331,0.0616,2.92,3.264826464,0.9419958046,0,0,72.3135214841
002066.SZ,202104,20201231,0.1201,5.95,2.5088385154,2.7994094382,0,0,70.7687628112
002066.SZ,202010,20200930,0.0502,2.31,2.0581949544,1.5776963706,0,0,73.9498801628
002066.SZ,202008,20200630,0.0141,0.72,1.7605262906,0.8650566244,0,0,75.2104413993
002066.SZ,202004,20200331,-0.0416,-2.15,0.2718647561,0.0593431037,0,0,74.9891776171
002066.SZ,202003,20191231,0.111,5.84,2.416238533,2.511336657,0,0,73.1280652806
002066.SZ,201910,20190930,0.0446,2.39,1.9649829659,1.3887969189,0,0,77.4395691897
002066.SZ,201908,20190630,0.0407,2.18,2.0127911933,1.0454200127,0,0,75.8866857174
002066.SZ,201904,20190331,0.0306,1.65,1.8459646144,0.5355259988,0,0,76.6293971889
002066.SZ,201903,20181231,0.0748,3.98,1.8718667685,1.9282610313,0,0,73.6514212648
002066.SZ,201810,20180930,0.0353,1.97,1.5079711611,1.1095711981,0,0,76.3533202453
002066.SZ,201808,20180630,0.0274,1.53,1.4730531713,0.7186432616,0,0,76.3452437333
002066.SZ,201804,20180331,0.0257,1.53,1.9669823848,0.4802920071,0,0,77.1800668965
002066.SZ,201804,20171231,0.0657,3.77,1.9799275267,1.2220417046,0,0,74.7951184808
002066.SZ,201710,20170930,0.0324,5.24,2.3820426683,1.0104665795,0,0,74.0529663022
002066.SZ,201708,20170630,0.0237,1.37,2.5164934242,0.6657570286,0,0,75.8329448638
002066.SZ,201704,20170331,0.0231,1.34,3.1931700573,0.4143843802,0,0,74.3329926464
002066.SZ,201703,20161231,0.1093,6.6,1.0690248072,0.5439991568,0,0,74.4741080759
002066.SZ,201610,20160930,0.1186,7.15,2.5128059997,0.9391484332,0,0,74.7178326746
002066.SZ,201608,20160630,0.0221,1.37,1.1429798046,0.2906965718,0,0,75.6313077582
002066.SZ,201604,20160331,0.0206,1.28,1.9292682559,0.2418643777,0,0,75.2775343559
002066.SZ,201604,20151231,-0.3461,-19.51,-3.02547652,-1.6498293567,0,0,75.4718872913
002066.SZ,201510,20150930,-0.0636,-3.32,0.7796312898,0.3215338619,0,0,74.3234156451
002066.SZ,201508,20150630,0.0169,0.87,2.2862574812,0.6725440882,0,0,73.1498932963
002066.SZ,201504,20150331,0.0185,0.95,2.673091966,0.3853525526,0,0,71.9641700108
002066.SZ,201503,20141231,0.029,1.5,2.2997222126,1.5140814426,0,0,70.9460859731
002066.SZ,201410,20140930,0.0352,1.82,2.2084879908,1.0689303495,0,0,71.5062985215
002066.SZ,201408,20140630,0.0326,1.68,2.3403109884,0.7521991231,0,0,71.1962428388
002066.SZ,201404,20140331,0.0229,1.19,2.5989274034,0.4039376485,0,0,71.8414363351
002066.SZ,201404,20131231,-0.5858,-26.04,-5.5460694274,-3.4104517518,0,0,69.9160660731
002066.SZ,201310,20130930,-0.1962,-8.03,-1.8241982996,-0.8036311549,0,0,66.857259465
002066.SZ,201308,20130630,-0.0795,-3.18,-0.5695845445,-0.1639402926,0,0,66.4528873744
002066.SZ,201304,20130331,0.0092,0.36,2.5872910218,0.3735172301,0,0,64.8927655652
002066.SZ,201303,20121231,0.0155,0.6,1.1567573908,0.6748732851,0,0,64.4160534928
002066.SZ,201210,20120930,0.0203,0.78,1.6042347233,0.6740041319,0,0,63.8458175638
002066.SZ,201208,20120630,0.0274,1.05,2.1497870434,0.6401065948,0,0,63.8977397607
002066.SZ,201204,20120331,0.0391,1.48,4.1140860306,0.5938369179,0,0,63.7636829596
002066.SZ,201204,20111231,0.248,10.2,5.9722304614,4.3388826375,0,0,59.9489571896
002066.SZ,201110,20110930,0.4162,8.22,6.5067454678,3.5123402802,0,0,60.9453115187
002066.SZ,201108,20110630,0.2545,5.11,6.6215355195,2.2066831351,0,0,62.4554322894
002066.SZ,201104,20110331,0.1103,2.22,5.5819336209,1.0009280711,0,0,58.371069794
002066.SZ,201103,20101231,0.42,8.79,7.5787382286,4.5743110043,0,0,54.2879995455
002066.SZ,201010,20100930,0.2677,5.7,7.3767759712,3.1166305516,0,0,53.543736504
002066.SZ,201008,20100630,0.1651,3.52,7.4131954505,2.0014062225,0,0,51.2719631366
002066.SZ,201004,20100331,0.0674,1.44,7.0900040109,0.8768248379,0,0,47.1011280285
002066.SZ,201103,20091231,0.35,8.97,9.4730797007,4.8777962491,0,0,42.7801694524
002066.SZ,201010,20090930,0.2749,,10.0663267352,3.8904611859,0,0,42.0781872209
002066.SZ,201008,20090630,0.1521,4.77,8.5606552362,2.1253556027,0,0,41.9901529119
002066.SZ,201004,20090331,0.0728,2.5,8.66442184,1.1993124701,0,0,55.4199392353
002066.SZ,201003,20081231,0.38,14.51,9.802450119,6.6319877314,0,0,53.79417883
