fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600976.SH,20250424,20250430,9.0,0,0,0.021013308429
600976.SH,20240420,20240426,12.0,0,0,0.021242697823
600976.SH,20230513,20230519,10.0,0,0,0.01503307276
600976.SH,20220517,20220523,8.06,0,0,0.01863583815
600976.SH,20210610,20210618,3.66,0,0,0.008922476841
600976.SH,20200620,20200701,2.0,0,0,0.011129660545
600976.SH,20190529,20190606,2.0,0,0,0.012158054711
600976.SH,20180526,20180601,2.0,0,0,0.007692307692
600976.SH,20170504,20170512,1.0,0,0,0.00366568915
600976.SH,20160525,20160601,2.0,0,0,0.007754943777
600976.SH,20150430,20150508,3.8,0,0,0.011229314421
600976.SH,20140520,20140526,3.8,0,0,0.019172552977
600976.SH,20130510,20130516,3.8,0,0,0.019009504752
600976.SH,20120509,20120515,4.0,0,0,0.02616088947
600976.SH,20110607,20110613,3.0,0,0,0.01579778831
600976.SH,20100420,20100426,1.5,0,0,0.008971291866
600976.SH,20090623,20090629,0.5,0,0,0.005279831045
600976.SH,20060705,20060712,0.0,10,10,0.0
600976.SH,20041106,20041111,1.0,0,0,0.009009009009
600976.SH,20260321,,9.0,0,0,0.027598896044
