fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002662.SZ,20250508,20250516,0.72,0,0,0.020111731844
002662.SZ,20240423,20240429,1.0,0,0,0.030303030303
002662.SZ,20230421,20230428,0.7,0,0,0.021472392638
002662.SZ,20190705,20190712,0.2,0,0,0.006116207951
002662.SZ,20180607,20180615,0.64,0,0,0.016161616162
002662.SZ,20170413,20170419,3.5,10,10,0.019337016575
002662.SZ,20160510,20160517,3.0,0,0,0.024096385542
002662.SZ,20150608,20150615,3.0,0,0,0.016538037486
002662.SZ,20140611,20140619,2.6,0,0,0.031400966184
002662.SZ,20130606,20130617,2.5,0,0,0.034199726402
002662.SZ,20120913,20120921,4.0,10,10,0.021063717746
